instrument1,instrument2,period,frequency,correlation_method,repeat,correlation_value,execution_time_seconds,correlation_time_seconds,len1_raw,len2_raw,len1_resampled,len2_resampled,len_corr_matrix,weighted_correlation
ITSA4,LREN3,1Year,1ms,pearson,3,0.729554207450444,15.063805341720581,0.1818709373474121,3800661,3132116,3800661,3132116,6456057,
BBAS3,PETR4,1Year,1ms,kendall,3,0.35343101947539673,27.637428283691406,3.6038930416107178,4920259,5783697,4920259,5783697,10579193,
PETR4,VALE3,1Year,1D,kendall,1,-0.08847382585184799,18.949508905410767,0.680476188659668,5783697,4355401,222,222,216,
ITSA4,VALE3,1Year,1T,spearman,2,0.41868994649259433,15.126536130905151,0.6893918514251709,3800661,4355401,445377,445370,88936,
HAPV3,LREN3,1Year,1T,kendall,10,0.5507477298920532,12.932620525360107,0.720940113067627,3754418,3132116,445377,524573,88766,
ABEV3,HAPV3,1Year,1T,spearman,1,-0.03891477056370505,15.704928636550903,0.6918802261352539,4486771,3754418,524577,445377,88925,
HAPV3,VALE3,1Year,1D,pearson,5,0.28326145706176353,14.25528883934021,0.001123189926147461,3754418,4355401,222,222,216,
ABEV3,ITSA4,1Year,1H,spearman,1,0.22236589752707622,15.70871090888977,0.6962110996246338,4486771,3800661,8743,7423,1509,
HAPV3,VALE3,1Year,1D,kendall,10,0.09380681874038958,15.06713318824768,0.6805834770202637,3754418,4355401,222,222,216,
BBDC4,ITUB4,1Year,1S,pearson,7,0.921571605582086,21.17019009590149,0.06472969055175781,4490500,4553920,26722193,26722189,3165415,
ITSA4,PETR4,1Year,1D,pearson,10,-0.8360220022653923,16.97369933128357,0.0017328262329101562,3800661,5783697,222,222,216,
BBDC4,ITSA4,1Year,1S,spearman,7,0.9160533046238343,21.331153869628906,1.2865939140319824,4490500,3800661,26722193,26722581,3039126,
LREN3,PETR4,1Year,1D,kendall,4,-0.20367136122089022,16.46695113182068,0.6928415298461914,3132116,5783697,261,222,216,
ABEV3,LREN3,1Year,1ms,pearson,8,0.36889240165081627,17.246528387069702,0.208221435546875,4486771,3132116,4486771,3132116,7568902,
BBAS3,BBDC4,1Year,1H,spearman,4,-0.6140182982494427,17.760421752929688,0.7037379741668701,4920259,4490500,7423,7423,1509,
ITSA4,VALE3,1Year,1ms,kendall,10,0.2088998153446533,20.93974494934082,2.9125895500183105,3800661,4355401,3800661,4355401,8004099,
BBDC4,ITSA4,1Year,1ms,kendall,2,0.7589529643908036,21.276132345199585,2.6861419677734375,4490500,3800661,4490500,3800661,8050171,
B3SA3,ITSA4,1Year,1T,kendall,3,0.5291402382914301,15.844053506851196,0.7152948379516602,4557170,3800661,445370,445377,88933,
BBAS3,VALE3,1Year,1H,pearson,5,-0.19549184924780616,16.668548583984375,0.001714468002319336,4920259,4355401,7423,7423,1509,
B3SA3,BBDC4,1Year,1T,pearson,3,0.7327227793254214,16.5329806804657,0.0019867420196533203,4557170,4490500,445370,445370,88872,
BBAS3,BBDC4,1Year,1T,kendall,9,-0.3166935104961933,17.8071186542511,0.7107234001159668,4920259,4490500,445377,445370,88909,
LREN3,PETR4,1Year,1T,spearman,10,-0.42510228884565526,16.562111139297485,0.6885910034179688,3132116,5783697,524573,445377,88856,
ABEV3,LREN3,1Year,1ms,spearman,7,0.32984889201196144,20.265544176101685,2.493096113204956,4486771,3132116,4486771,3132116,7568902,
B3SA3,VALE3,1Year,1D,pearson,4,0.06682687874283538,16.1100754737854,0.0010788440704345703,4557170,4355401,222,222,216,
PETR4,VALE3,1Year,1ms,pearson,10,-0.11587528818161325,23.241543531417847,0.2715017795562744,5783697,4355401,5783697,4355401,9980803,
ABEV3,B3SA3,1Year,1ms,kendall,6,0.4341334181817441,22.70596957206726,2.7675743103027344,4486771,4557170,4486771,4557170,8135485,
ITUB4,PETR4,1Year,1H,kendall,1,-0.43786689096694037,19.24071478843689,0.6858909130096436,4553920,5783697,7423,7423,1509,
ABEV3,BBDC4,1Year,1ms,kendall,6,0.06334354707304217,22.82208514213562,2.7550156116485596,4486771,4490500,4486771,4490500,8075411,
BBAS3,ITUB4,1Year,1T,pearson,4,-0.6216970018150582,17.141923189163208,0.002820253372192383,4920259,4553920,445377,445370,88918,
HAPV3,ITUB4,1Year,1D,spearman,5,0.7552662201049762,15.244868278503418,0.6953728199005127,3754418,4553920,222,222,216,
ABEV3,PETR4,1Year,1H,spearman,2,-0.2908199726172223,19.22276473045349,0.7119805812835693,4486771,5783697,8743,7423,1509,
BBAS3,PETR4,1Year,1S,kendall,1,0.3421624074227554,27.68313694000244,1.5329465866088867,4920259,5783697,26722569,26722587,3514655,
HAPV3,ITSA4,1Year,1H,pearson,6,0.7017602330370938,13.265762567520142,0.0010483264923095703,3754418,3800661,7423,7423,1509,
BBDC4,ITUB4,1Year,1D,pearson,1,0.9223705850521708,16.25171136856079,0.001705169677734375,4490500,4553920,222,222,216,
ABEV3,PETR4,1Year,1D,spearman,4,-0.2828083846966009,19.332056522369385,0.6862170696258545,4486771,5783697,261,222,216,
B3SA3,BBAS3,1Year,1H,kendall,5,-0.08530477394800669,17.72955632209778,0.6801834106445312,4557170,4920259,7423,7423,1509,
B3SA3,PETR4,1Year,1T,pearson,8,-0.6983980885530323,18.75188636779785,0.0028848648071289062,4557170,5783697,445370,445377,88897,
ITSA4,PETR4,1Year,1S,spearman,10,-0.6973294612528613,23.130127668380737,1.3478758335113525,3800661,5783697,26722581,26722587,3190529,
BBAS3,HAPV3,1Year,1ms,kendall,9,-0.47771692885127837,22.253515005111694,2.9312796592712402,4920259,3754418,4920259,3754418,8590828,
HAPV3,PETR4,1Year,1T,kendall,9,-0.3160565149864055,17.49878740310669,0.6883258819580078,3754418,5783697,445377,445377,88902,
BBAS3,LREN3,1Year,1D,spearman,6,-0.5432522675825682,15.312852621078491,0.6959941387176514,4920259,3132116,222,261,216,
PETR4,VALE3,1Year,1H,pearson,4,-0.18497944812693617,18.392561674118042,0.0017940998077392578,5783697,4355401,7423,7423,1509,
ITUB4,PETR4,1Year,1H,pearson,4,-0.7433442542289939,18.664830684661865,0.0017969608306884766,4553920,5783697,7423,7423,1509,
B3SA3,HAPV3,1Year,1S,spearman,3,0.6184173681624868,21.361583948135376,1.3345799446105957,4557170,3754418,26722193,26722562,3175727,
HAPV3,PETR4,1Year,1H,spearman,6,-0.5098797822518896,18.57054591178894,0.6852028369903564,3754418,5783697,7423,7423,1509,
ITUB4,VALE3,1Year,1T,spearman,9,0.42896475526799144,16.866792678833008,0.7028734683990479,4553920,4355401,445370,445370,88862,
B3SA3,BBAS3,1Year,1D,kendall,1,-0.08006908779213993,17.804996728897095,0.6893959045410156,4557170,4920259,222,222,216,
B3SA3,PETR4,1Year,1S,kendall,9,-0.3045664099893031,25.58156967163086,1.5122721195220947,4557170,5783697,26722193,26722587,3397153,
HAPV3,ITUB4,1Year,1S,pearson,10,0.6906431066996837,19.79596447944641,0.06391310691833496,3754418,4553920,26722562,26722189,3077800,
B3SA3,BBAS3,1Year,1S,spearman,7,-0.24817253392617314,23.734001398086548,1.4283292293548584,4557170,4920259,26722193,26722569,3460811,
BBAS3,ITUB4,1Year,1S,spearman,4,-0.5091191047748852,23.368561506271362,1.443129301071167,4920259,4553920,26722569,26722189,3368666,
ABEV3,LREN3,1Year,1D,kendall,3,0.28228315129453974,14.453167915344238,0.6832342147827148,4486771,3132116,261,261,249,
ITUB4,PETR4,1Year,1T,spearman,1,-0.6503747968692009,19.293275356292725,0.7042679786682129,4553920,5783697,445370,445377,88877,
ITSA4,LREN3,1Year,1ms,pearson,6,0.729554207450444,15.073871374130249,0.18202781677246094,3800661,3132116,3800661,3132116,6456057,
HAPV3,PETR4,1Year,1ms,pearson,7,-0.5772016504361175,21.05556035041809,0.25746893882751465,3754418,5783697,3754418,5783697,9449078,
PETR4,VALE3,1Year,1T,kendall,10,-0.09038832541798453,19.11997127532959,0.6898741722106934,5783697,4355401,445377,445370,88869,
BBAS3,BBDC4,1Year,1D,kendall,4,-0.32030375538086286,17.752365112304688,0.6771717071533203,4920259,4490500,222,222,216,
ABEV3,LREN3,1Year,1H,spearman,1,0.38315854602492555,14.412766456604004,0.6767466068267822,4486771,3132116,8743,8743,1738,
ITUB4,VALE3,1Year,1S,pearson,10,0.4420826878079425,20.870328426361084,0.06216573715209961,4553920,4355401,26722189,26722193,3050983,
B3SA3,HAPV3,1Year,1H,spearman,1,0.5753122102676536,15.521183490753174,0.6791377067565918,4557170,3754418,7423,7423,1509,
ABEV3,ITSA4,1Year,1H,pearson,2,0.35624542352689276,15.061897993087769,0.0017437934875488281,4486771,3800661,8743,7423,1509,
ABEV3,HAPV3,1Year,1T,spearman,4,-0.03891477056370505,15.86559796333313,0.6944599151611328,4486771,3754418,524577,445377,88925,
BBDC4,PETR4,1Year,1H,kendall,2,-0.4655043581753334,19.18425440788269,0.6939201354980469,4490500,5783697,7423,7423,1509,
BBDC4,LREN3,1Year,1H,kendall,8,0.4193918591262535,14.480978727340698,0.6836183071136475,4490500,3132116,7423,8743,1509,
ABEV3,ITSA4,1Year,1S,spearman,3,0.24236725757880057,21.064636707305908,1.2801849842071533,4486771,3800661,31474570,26722581,2976320,
ABEV3,B3SA3,1Year,1S,pearson,4,0.6908768190951101,21.544142961502075,0.0654134750366211,4486771,4557170,31474570,26722193,3205330,
BBDC4,HAPV3,1Year,1H,spearman,6,0.7899755551408816,15.547893047332764,0.6863248348236084,4490500,3754418,7423,7423,1509,
ABEV3,B3SA3,1Year,1S,kendall,5,0.44816273102108967,22.837738513946533,1.3860752582550049,4486771,4557170,31474570,26722193,3205330,
BBAS3,ITUB4,1Year,1H,kendall,10,-0.27763443005099797,17.78209614753723,0.7098560333251953,4920259,4553920,7423,7423,1509,
B3SA3,LREN3,1Year,1ms,kendall,1,0.632064801460484,19.23071002960205,2.5315539836883545,4557170,3132116,4557170,3132116,7219974,
ABEV3,LREN3,1Year,1T,pearson,5,0.41823265277111416,13.926315307617188,0.0030677318572998047,4486771,3132116,524577,524573,102421,
ITUB4,PETR4,1Year,1S,kendall,3,-0.43053139265118423,24.91217803955078,1.497992753982544,4553920,5783697,26722189,26722587,3295108,
ITSA4,PETR4,1Year,1D,pearson,7,-0.8360220022653923,18.06614899635315,0.0016405582427978516,3800661,5783697,222,222,216,
BBDC4,PETR4,1Year,1T,spearman,1,-0.6890453256855862,19.41955065727234,0.6998660564422607,4490500,5783697,445370,445377,88920,
ITSA4,LREN3,1Year,1T,pearson,3,0.6961466525091576,12.256295442581177,0.0027618408203125,3800661,3132116,445377,524573,88911,
BBDC4,LREN3,1Year,1T,kendall,9,0.41938415960074404,14.522947549819946,0.7059381008148193,4490500,3132116,445370,524573,88843,
B3SA3,ITSA4,1Year,1T,pearson,10,0.818550146187708,15.081640243530273,0.0020515918731689453,4557170,3800661,445370,445377,88933,
LREN3,PETR4,1Year,1ms,spearman,1,-0.4736833529775876,21.896892547607422,2.7007622718811035,3132116,5783697,3132116,5783697,8456424,
BBAS3,ITUB4,1Year,1D,kendall,1,-0.2788129755025962,17.67324733734131,0.6878006458282471,4920259,4553920,222,222,216,
HAPV3,PETR4,1Year,1T,kendall,7,-0.3160565149864055,17.56556272506714,0.7007763385772705,3754418,5783697,445377,445377,88902,
B3SA3,LREN3,1Year,1ms,kendall,3,0.632064801460484,19.394042491912842,2.5467283725738525,4557170,3132116,4557170,3132116,7219974,
ABEV3,B3SA3,1Year,1ms,spearman,7,0.6159900304519497,23.395499229431152,2.5809662342071533,4486771,4557170,4486771,4557170,8135485,
PETR4,VALE3,1Year,1S,pearson,7,-0.16917680200799162,23.65119242668152,0.06441521644592285,5783697,4355401,26722587,26722193,3185095,
ABEV3,B3SA3,1Year,1T,pearson,4,0.7029896078533582,16.59011220932007,0.0028328895568847656,4486771,4557170,524577,445370,88873,
ABEV3,LREN3,1Year,1D,spearman,5,0.37533247713459256,14.670965433120728,0.6847021579742432,4486771,3132116,261,261,249,
BBDC4,VALE3,1Year,1T,spearman,10,0.4482012887557388,16.820981979370117,0.7005946636199951,4490500,4355401,445370,445370,88890,
PETR4,VALE3,1Year,1H,pearson,9,-0.18497944812693617,18.41384506225586,0.001104116439819336,5783697,4355401,7423,7423,1509,
ABEV3,BBAS3,1Year,1T,kendall,8,0.1277079859360947,18.391491651535034,0.714827299118042,4486771,4920259,524577,445377,88967,
ITUB4,PETR4,1Year,1D,kendall,8,-0.4384182377025026,19.303659677505493,0.6789999008178711,4553920,5783697,222,222,216,
BBAS3,HAPV3,1Year,1H,spearman,3,-0.7393017641962304,16.161370515823364,0.6968512535095215,4920259,3754418,7423,7423,1509,
LREN3,VALE3,1Year,1ms,spearman,6,-0.11028185692804819,18.342448472976685,2.349478006362915,3132116,4355401,3132116,4355401,7030306,
BBAS3,BBDC4,1Year,1H,pearson,7,-0.7705905257958231,16.90596580505371,0.0011341571807861328,4920259,4490500,7423,7423,1509,
B3SA3,ITUB4,1Year,1ms,kendall,4,0.4792825402796458,23.962006330490112,3.10947585105896,4557170,4553920,4557170,4553920,8925204,
ABEV3,LREN3,1Year,1T,pearson,10,0.41823265277111416,13.851503610610962,0.002986431121826172,4486771,3132116,524577,524573,102421,
ITSA4,LREN3,1Year,1S,pearson,9,0.7114277551239362,17.116467237472534,0.057646751403808594,3800661,3132116,26722581,31474373,2783058,
HAPV3,LREN3,1Year,1D,spearman,6,0.7455879963280725,12.753170013427734,0.7008037567138672,3754418,3132116,222,261,216,
B3SA3,BBAS3,1Year,1H,kendall,3,-0.08530477394800669,17.778706073760986,0.6827301979064941,4557170,4920259,7423,7423,1509,
ITSA4,PETR4,1Year,1H,pearson,4,-0.8326442860249115,16.928112506866455,0.0010826587677001953,3800661,5783697,7423,7423,1509,
B3SA3,HAPV3,1Year,1ms,spearman,1,0.6490281629847761,21.140079021453857,2.5817434787750244,4557170,3754418,4557170,3754418,8186358,
HAPV3,LREN3,1Year,1S,spearman,8,0.8152075112475142,18.231247901916504,1.2692344188690186,3754418,3132116,26722562,31474373,2773390,
LREN3,PETR4,1Year,1S,spearman,10,-0.437658090459246,22.144407749176025,1.335566520690918,3132116,5783697,31474373,26722587,3076595,
B3SA3,ITSA4,1Year,1ms,pearson,4,0.8360687119560225,18.926698207855225,0.22338318824768066,4557170,3800661,4557170,3800661,8164010,
B3SA3,ITUB4,1Year,1H,pearson,3,0.7057060089616763,16.79040813446045,0.0017900466918945312,4557170,4553920,7423,7423,1509,
HAPV3,ITSA4,1Year,1H,pearson,4,0.7017602330370938,13.26249384880066,0.0010995864868164062,3754418,3800661,7423,7423,1509,
B3SA3,ITSA4,1Year,1S,spearman,9,0.7441715638845308,21.428499698638916,1.307037115097046,4557170,3800661,26722193,26722581,3136597,
ITSA4,PETR4,1Year,1D,pearson,9,-0.8360220022653923,16.905609607696533,0.001068115234375,3800661,5783697,222,222,216,
ITSA4,LREN3,1Year,1H,kendall,4,0.41132990192115115,12.905672311782837,0.6993904113769531,3800661,3132116,7423,8743,1509,
ABEV3,BBAS3,1Year,1H,kendall,3,0.13124444391820198,17.57121992111206,0.6763930320739746,4486771,4920259,8743,7423,1509,
B3SA3,HAPV3,1Year,1ms,pearson,3,0.4239626360962087,18.903218984603882,0.22522187232971191,4557170,3754418,4557170,3754418,8186358,
BBDC4,VALE3,1Year,1H,kendall,1,0.3136290733124431,16.606637716293335,0.6749110221862793,4490500,4355401,7423,7423,1509,
B3SA3,PETR4,1Year,1ms,spearman,2,-0.5549704766990705,26.327203035354614,3.093837261199951,4557170,5783697,4557170,5783697,10182042,
HAPV3,LREN3,1Year,1S,spearman,6,0.8152075112475142,18.124093294143677,1.2383248805999756,3754418,3132116,26722562,31474373,2773390,
BBAS3,ITUB4,1Year,1ms,kendall,8,-0.27594191592367995,24.53194236755371,3.293246030807495,4920259,4553920,4920259,4553920,9331100,
BBAS3,BBDC4,1Year,1ms,spearman,6,-0.620572430404152,24.037448406219482,2.886589527130127,4920259,4490500,4920259,4490500,9244590,
B3SA3,BBAS3,1Year,1T,kendall,1,-0.08539220718422075,17.913723945617676,0.7043173313140869,4557170,4920259,445370,445377,88916,
BBDC4,PETR4,1Year,1S,kendall,1,-0.45851811169029516,25.422395944595337,1.4636287689208984,4490500,5783697,26722193,26722587,3323723,
BBDC4,HAPV3,1Year,1H,kendall,8,0.5697207145385378,15.425548791885376,0.7071282863616943,4490500,3754418,7423,7423,1509,
ITUB4,PETR4,1Year,1D,pearson,2,-0.7453995228016537,18.57702922821045,0.0016930103302001953,4553920,5783697,222,222,216,
BBAS3,VALE3,1Year,1D,spearman,10,-0.12215894121399894,17.856494426727295,0.6846151351928711,4920259,4355401,222,222,216,
ITSA4,ITUB4,1Year,1T,pearson,8,0.953682808593041,14.810972452163696,0.002116680145263672,3800661,4553920,445377,445370,88902,
ABEV3,ITSA4,1Year,1S,kendall,2,0.15190345563082414,21.28481388092041,1.3293907642364502,4486771,3800661,31474570,26722581,2976320,
ITSA4,LREN3,1Year,1S,spearman,6,0.6559301458791686,18.289402961730957,1.237065315246582,3800661,3132116,26722581,31474373,2783058,
ABEV3,VALE3,1Year,1D,pearson,2,-0.14137861229489132,15.96787691116333,0.0010254383087158203,4486771,4355401,261,222,216,
ABEV3,BBAS3,1Year,1D,spearman,8,0.20784759231931754,17.687029600143433,0.6797804832458496,4486771,4920259,261,222,216,
ABEV3,BBDC4,1Year,1ms,pearson,4,0.2441342521499981,20.344077587127686,0.22174644470214844,4486771,4490500,4486771,4490500,8075411,
BBDC4,PETR4,1Year,1ms,spearman,1,-0.6805789473643569,26.081634759902954,3.0572521686553955,4490500,5783697,4490500,5783697,10122022,
BBDC4,VALE3,1Year,1ms,spearman,7,0.3587918270649548,22.59895372390747,2.752255439758301,4490500,4355401,4490500,4355401,8701787,
BBAS3,ITSA4,1Year,1S,pearson,4,-0.610604838744711,20.769428491592407,0.0676112174987793,4920259,3800661,26722569,26722581,3282566,
HAPV3,PETR4,1Year,1H,kendall,10,-0.3140081089011867,17.45329976081848,0.6823155879974365,3754418,5783697,7423,7423,1509,
BBAS3,ITSA4,1Year,1D,pearson,8,-0.608689113740289,15.545300006866455,0.0017948150634765625,4920259,3800661,222,222,216,
ABEV3,ITSA4,1Year,1S,spearman,6,0.24236725757880057,21.13651156425476,1.2780375480651855,4486771,3800661,31474570,26722581,2976320,
BBDC4,PETR4,1Year,1H,kendall,3,-0.4655043581753334,19.187994241714478,0.6837012767791748,4490500,5783697,7423,7423,1509,
BBDC4,ITSA4,1Year,1D,kendall,8,0.7737522762837471,15.61684513092041,0.6890232563018799,4490500,3800661,222,222,216,
BBDC4,ITSA4,1Year,1S,spearman,3,0.9160533046238343,21.889393091201782,1.3086116313934326,4490500,3800661,26722193,26722581,3039126,
ABEV3,BBAS3,1Year,1H,pearson,1,0.08862934188216767,17.233286142349243,0.0011088848114013672,4486771,4920259,8743,7423,1509,
ABEV3,ITUB4,1Year,1S,pearson,4,0.14735321331993056,21.54821228981018,0.06284499168395996,4486771,4553920,31474570,26722189,3104881,
ABEV3,LREN3,1Year,1H,spearman,9,0.38315854602492555,14.505318641662598,0.6764888763427734,4486771,3132116,8743,8743,1738,
ITSA4,ITUB4,1Year,1H,spearman,3,0.9655404005084697,15.423669338226318,0.6703259944915771,3800661,4553920,7423,7423,1509,
ABEV3,LREN3,1Year,1T,kendall,8,0.28561311973323655,15.158101320266724,0.7072780132293701,4486771,3132116,524577,524573,102421,
BBAS3,VALE3,1Year,1H,pearson,1,-0.19549184924780616,16.88000464439392,0.0010325908660888672,4920259,4355401,7423,7423,1509,
HAPV3,LREN3,1Year,1T,pearson,3,0.6075755961181685,12.182801961898804,0.002789020538330078,3754418,3132116,445377,524573,88766,
B3SA3,BBAS3,1Year,1D,spearman,9,-0.24465321518790342,19.079811811447144,0.6719098091125488,4557170,4920259,222,222,216,
ABEV3,BBAS3,1Year,1H,kendall,8,0.13124444391820198,17.776601552963257,0.6895344257354736,4486771,4920259,8743,7423,1509,
ABEV3,ITUB4,1Year,1D,spearman,4,0.07869480566327913,18.233967781066895,0.6758325099945068,4486771,4553920,261,222,216,
BBDC4,VALE3,1Year,1T,kendall,8,0.3138467743980014,16.883172750473022,0.6920969486236572,4490500,4355401,445370,445370,88890,
B3SA3,BBAS3,1Year,1T,kendall,6,-0.08539220718422075,18.797794103622437,0.6952426433563232,4557170,4920259,445370,445377,88916,
LREN3,PETR4,1Year,1D,spearman,9,-0.4158108737364214,16.400703191757202,0.6799411773681641,3132116,5783697,261,222,216,
BBAS3,LREN3,1Year,1D,spearman,9,-0.5432522675825682,15.13848328590393,0.6754212379455566,4920259,3132116,222,261,216,
BBDC4,ITSA4,1Year,1S,pearson,2,0.9446326380535054,20.20208191871643,0.06145668029785156,4490500,3800661,26722193,26722581,3039126,
LREN3,PETR4,1Year,1D,pearson,2,-0.5789449619651642,15.7940993309021,0.0013811588287353516,3132116,5783697,261,222,216,
B3SA3,VALE3,1Year,1D,kendall,2,0.010789353618100265,16.699122428894043,0.7056643962860107,4557170,4355401,222,222,216,
BBAS3,HAPV3,1Year,1S,spearman,9,-0.7446294810522446,21.511605501174927,1.3984465599060059,4920259,3754418,26722569,26722562,3343263,
BBDC4,LREN3,1Year,1S,pearson,5,0.7057019700934813,18.724058389663696,0.05945014953613281,4490500,3132116,26722193,31474373,2929845,
BBAS3,LREN3,1Year,1S,pearson,5,-0.5943399756218591,19.590673446655273,0.06445837020874023,4920259,3132116,26722569,31474373,3120709,
HAPV3,LREN3,1Year,1T,spearman,7,0.7434658908342167,12.896175622940063,0.702564001083374,3754418,3132116,445377,524573,88766,
BBDC4,PETR4,1Year,1H,pearson,1,-0.7953158945034879,18.607818126678467,0.001798391342163086,4490500,5783697,7423,7423,1509,
BBDC4,PETR4,1Year,1T,kendall,10,-0.4664497059879037,19.2324001789093,0.7030572891235352,4490500,5783697,445370,445377,88920,
BBAS3,LREN3,1Year,1S,pearson,3,-0.5943399756218591,19.547308206558228,0.0650782585144043,4920259,3132116,26722569,31474373,3120709,
ITUB4,PETR4,1Year,1T,kendall,5,-0.43837822521456166,19.26164960861206,0.689857006072998,4553920,5783697,445370,445377,88877,
B3SA3,PETR4,1Year,1T,pearson,3,-0.6983980885530323,18.756524324417114,0.0029833316802978516,4557170,5783697,445370,445377,88897,
BBDC4,VALE3,1Year,1ms,kendall,3,0.24754879911540958,22.8866286277771,3.127427816390991,4490500,4355401,4490500,4355401,8701787,
PETR4,VALE3,1Year,1H,pearson,6,-0.18497944812693617,18.437406301498413,0.0010313987731933594,5783697,4355401,7423,7423,1509,
HAPV3,ITUB4,1Year,1D,kendall,2,0.5472498548705163,15.303575992584229,0.679335355758667,3754418,4553920,222,222,216,
BBDC4,ITSA4,1Year,1D,kendall,2,0.7737522762837471,15.681072473526001,0.6949076652526855,4490500,3800661,222,222,216,
BBDC4,HAPV3,1Year,1D,spearman,1,0.7892011833845237,15.344658851623535,0.6892924308776855,4490500,3754418,222,222,216,
LREN3,VALE3,1Year,1T,pearson,3,-0.16472950072704765,13.319705486297607,0.002786397933959961,3132116,4355401,524573,445370,88831,
ITSA4,LREN3,1Year,1S,kendall,2,0.4388699642013457,18.329906940460205,1.2890591621398926,3800661,3132116,26722581,31474373,2783058,
B3SA3,BBDC4,1Year,1S,spearman,1,0.6515812772341231,22.072093725204468,1.351078748703003,4557170,4490500,26722193,26722193,3266067,
BBDC4,PETR4,1Year,1H,pearson,3,-0.7953158945034879,18.537718772888184,0.0010693073272705078,4490500,5783697,7423,7423,1509,
ABEV3,PETR4,1Year,1S,kendall,3,-0.1880934112949634,25.016517639160156,1.4410393238067627,4486771,5783697,31474570,26722587,3262642,
HAPV3,ITUB4,1Year,1T,pearson,1,0.7123417962791557,14.673151969909668,0.0021288394927978516,3754418,4553920,445377,445370,88842,
ABEV3,B3SA3,1Year,1D,pearson,5,0.7039735058020992,16.407464742660522,0.0009725093841552734,4486771,4557170,261,222,216,
BBDC4,ITUB4,1Year,1D,spearman,9,0.8931677950648299,17.914387702941895,0.7090640068054199,4490500,4553920,222,222,216,
HAPV3,VALE3,1Year,1ms,pearson,9,0.2553791832729086,18.0606472492218,0.21979522705078125,3754418,4355401,3754418,4355401,8025484,
BBDC4,LREN3,1Year,1S,spearman,3,0.6258512957576458,20.00278091430664,1.267371416091919,4490500,3132116,26722193,31474373,2929845,
HAPV3,LREN3,1Year,1ms,pearson,4,0.6031889024448069,14.912323713302612,0.17840886116027832,3754418,3132116,3754418,3132116,6412831,
ITSA4,ITUB4,1Year,1ms,pearson,10,0.9436581505776106,18.599673986434937,0.22124385833740234,3800661,4553920,3800661,4553920,8097778,
BBDC4,VALE3,1Year,1S,kendall,8,0.2894852442040725,21.604549884796143,1.4253156185150146,4490500,4355401,26722193,26722193,3071858,
BBDC4,ITUB4,1Year,1ms,spearman,3,0.8828916861562719,23.106438875198364,2.7685844898223877,4490500,4553920,4490500,4553920,8843821,
BBAS3,BBDC4,1Year,1S,pearson,9,-0.7685391880249192,22.35002827644348,0.08336782455444336,4920259,4490500,26722569,26722193,3376625,
ABEV3,HAPV3,1Year,1D,spearman,9,-0.04713538877064892,15.417768001556396,0.6744847297668457,4486771,3754418,261,222,216,
ABEV3,B3SA3,1Year,1T,kendall,6,0.4625180308885509,17.063722610473633,0.693791389465332,4486771,4557170,524577,445370,88873,
HAPV3,ITUB4,1Year,1T,kendall,3,0.5478211408307252,15.320220947265625,0.6968216896057129,3754418,4553920,445377,445370,88842,
