instrument1,instrument2,period,frequency,correlation_method,repeat,correlation_value,execution_time_seconds,correlation_time_seconds,len1_raw,len2_raw,len1_resampled,len2_resampled,len_corr_matrix,weighted_correlation
HAPV3,ITSA4,1Year,1ms,pearson,5,0.6397006508287088,13.797069787979126,0.17283844947814941,3754418,3800661,3754418,3800661,7431449,
ABEV3,B3SA3,1Year,1S,pearson,3,0.6908768190951101,17.49705147743225,0.05662083625793457,4486771,4557170,31474570,26722193,3205330,
ABEV3,ITSA4,1Year,1T,pearson,5,0.358940487724008,12.135966539382935,0.002409696578979492,4486771,3800661,524577,445377,88970,
ITSA4,ITUB4,1Year,1T,pearson,1,0.953682808593041,12.030622720718384,0.002516508102416992,3800661,4553920,445377,445370,88902,
BBDC4,PETR4,1Year,1T,pearson,1,-0.7966550884779803,15.161566734313965,0.0024182796478271484,4490500,5783697,445370,445377,88920,
B3SA3,BBAS3,1Year,1H,pearson,5,-0.35301065049105407,13.856038331985474,0.001604318618774414,4557170,4920259,7423,7423,1509,
LREN3,PETR4,1Year,1T,kendall,8,-0.20896428995605223,13.31908893585205,0.5783281326293945,3132116,5783697,524573,445377,88856,
BBAS3,HAPV3,1Year,1H,pearson,3,-0.8903809887627852,12.481010437011719,0.0009734630584716797,4920259,3754418,7423,7423,1509,
BBAS3,ITUB4,1Year,1S,kendall,10,-0.2731235341614879,19.057497262954712,1.2462761402130127,4920259,4553920,26722569,26722189,3368666,
LREN3,VALE3,1Year,1D,pearson,10,-0.17279013812492194,10.74354887008667,0.0009670257568359375,3132116,4355401,261,222,216,
B3SA3,HAPV3,1Year,1S,spearman,6,0.6184173681624868,17.749893188476562,1.106590986251831,4557170,3754418,26722193,26722562,3175727,
BBDC4,HAPV3,1Year,1S,spearman,10,0.8294307754014024,17.305457592010498,1.0962610244750977,4490500,3754418,26722193,26722562,3099776,
HAPV3,PETR4,1Year,1D,spearman,8,-0.5019826180008137,14.10166311264038,0.5702416896820068,3754418,5783697,222,222,216,
BBAS3,LREN3,1Year,1D,spearman,10,-0.5432522675825682,12.35043978691101,0.5748915672302246,4920259,3132116,222,261,216,
BBDC4,HAPV3,1Year,1H,kendall,5,0.5697207145385378,12.617830038070679,0.5679450035095215,4490500,3754418,7423,7423,1509,
BBDC4,VALE3,1Year,1D,kendall,7,0.30796112755672117,13.508142232894897,0.5796575546264648,4490500,4355401,222,222,216,
ABEV3,B3SA3,1Year,1H,spearman,9,0.6425480897055421,13.827654123306274,0.5925889015197754,4486771,4557170,8743,7423,1509,
B3SA3,PETR4,1Year,1ms,spearman,8,-0.5549704766990705,22.534727811813354,2.5760886669158936,4557170,5783697,4557170,5783697,10182042,
BBAS3,ITSA4,1Year,1S,spearman,6,-0.46105660540589904,18.18034601211548,1.1449875831604004,4920259,3800661,26722569,26722581,3282566,
