instrument1,instrument2,period,frequency,correlation_method,repeat,correlation_value,execution_time_seconds,correlation_time_seconds,len1_raw,len2_raw,len1_resampled,len2_resampled,len_corr_matrix,weighted_correlation
BBAS3,ITUB4,1Year,1S,kendall,7,-0.2731235341614879,19.138614892959595,1.2517030239105225,4920259,4553920,26722569,26722189,3368666,
LREN3,VALE3,1Year,1T,pearson,4,-0.16472950072704765,10.86451768875122,0.0024704933166503906,3132116,4355401,524573,445370,88831,
LREN3,VALE3,1Year,1H,spearman,10,-0.13611466526343752,11.358281373977661,0.5736262798309326,3132116,4355401,8743,7423,1509,
ABEV3,B3SA3,1Year,1T,kendall,3,0.4625180308885509,13.903516292572021,0.577692985534668,4486771,4557170,524577,445370,88873,
BBDC4,VALE3,1Year,1H,pearson,9,0.4538143409557623,12.976109981536865,0.0010037422180175781,4490500,4355401,7423,7423,1509,
LREN3,PETR4,1Year,1ms,pearson,9,-0.5876330063001369,15.946007251739502,0.1986246109008789,3132116,5783697,3132116,5783697,8456424,
ABEV3,PETR4,1Year,1D,spearman,1,-0.2828083846966009,15.618276357650757,0.5590078830718994,4486771,5783697,261,222,216,
BBAS3,BBDC4,1Year,1S,spearman,2,-0.6080363411254314,19.39415144920349,1.1796455383300781,4920259,4490500,26722569,26722193,3376625,
ABEV3,PETR4,1Year,1T,kendall,6,-0.17615885285921326,15.728206157684326,0.5792741775512695,4486771,5783697,524577,445377,88957,
ABEV3,VALE3,1Year,1S,kendall,2,-0.11168618662887941,18.357139110565186,1.162580966949463,4486771,4355401,31474570,26722193,3001853,
ITUB4,PETR4,1Year,1S,kendall,2,-0.43053139265118423,20.629539966583252,1.2461731433868408,4553920,5783697,26722189,26722587,3295108,
ITSA4,PETR4,1Year,1ms,kendall,9,-0.47069475508827235,19.828676223754883,2.6669068336486816,3800661,5783697,3800661,5783697,9419449,
BBAS3,PETR4,1Year,1S,spearman,2,0.4867094509583815,21.427021026611328,1.2046258449554443,4920259,5783697,26722569,26722587,3514655,
BBDC4,ITUB4,1Year,1H,kendall,9,0.7183433954834357,13.846900224685669,0.5827116966247559,4490500,4553920,7423,7423,1509,
B3SA3,BBDC4,1Year,1T,kendall,8,0.46424555397625245,13.966105699539185,0.5854928493499756,4557170,4490500,445370,445370,88872,
BBDC4,ITUB4,1Year,1ms,pearson,7,0.9183938148714618,16.949844360351562,0.2110888957977295,4490500,4553920,4490500,4553920,8843821,
BBDC4,HAPV3,1Year,1D,pearson,10,0.8347468049290346,12.016771078109741,0.0009582042694091797,4490500,3754418,222,222,216,
BBDC4,VALE3,1Year,1ms,pearson,9,0.416173446390503,16.60625386238098,0.2082376480102539,4490500,4355401,4490500,4355401,8701787,
ABEV3,VALE3,1Year,1D,spearman,4,-0.2000445363955682,13.680001020431519,0.5732450485229492,4486771,4355401,261,222,216,
PETR4,VALE3,1Year,1D,kendall,2,-0.08847382585184799,15.378314018249512,0.5714049339294434,5783697,4355401,222,222,216,
ABEV3,BBDC4,1Year,1D,spearman,1,0.12568554098987472,13.768295049667358,0.5867912769317627,4486771,4490500,261,222,216,
ABEV3,PETR4,1Year,1S,spearman,1,-0.3050681619129448,20.460804224014282,1.1385982036590576,4486771,5783697,31474570,26722587,3262642,
BBAS3,BBDC4,1Year,1T,spearman,8,-0.6140636820882741,14.587292194366455,0.5868875980377197,4920259,4490500,445377,445370,88909,
ITUB4,PETR4,1Year,1S,pearson,8,-0.7240404878685862,19.297029495239258,0.05828666687011719,4553920,5783697,26722189,26722587,3295108,
ABEV3,ITSA4,1Year,1S,kendall,10,0.15190345563082414,17.3516685962677,1.089029312133789,4486771,3800661,31474570,26722581,2976320,
B3SA3,BBDC4,1Year,1S,kendall,7,0.47618495378203124,18.047279119491577,1.16042160987854,4557170,4490500,26722193,26722193,3266067,
ITSA4,VALE3,1Year,1T,spearman,10,0.41868994649259433,12.26470136642456,0.5795016288757324,3800661,4355401,445377,445370,88936,
HAPV3,VALE3,1Year,1S,kendall,7,0.09620435469716791,17.024460554122925,1.1510214805603027,3754418,4355401,26722562,26722193,2963254,
BBAS3,ITSA4,1Year,1ms,pearson,3,-0.5921521548803284,16.26293396949768,0.20056605339050293,4920259,3800661,4920259,3800661,8579448,
BBAS3,VALE3,1Year,1S,spearman,4,-0.11973127571786898,19.24598264694214,1.1717908382415771,4920259,4355401,26722569,26722193,3289114,
HAPV3,LREN3,1Year,1S,spearman,7,0.8152075112475142,14.886385202407837,1.059828758239746,3754418,3132116,26722562,31474373,2773390,
ABEV3,ITSA4,1Year,1S,pearson,1,0.3594849477048606,16.29822587966919,0.05336785316467285,4486771,3800661,31474570,26722581,2976320,
ABEV3,VALE3,1Year,1S,kendall,10,-0.11168618662887941,18.6060471534729,1.1651568412780762,4486771,4355401,31474570,26722193,3001853,
HAPV3,ITSA4,1Year,1H,kendall,5,0.5017151273284178,11.293388366699219,0.5610568523406982,3754418,3800661,7423,7423,1509,
ABEV3,HAPV3,1Year,1S,pearson,3,-0.014878644844956605,16.53783369064331,0.055419206619262695,4486771,3754418,31474570,26722562,3019281,
B3SA3,BBDC4,1Year,1T,spearman,5,0.6377046953016289,13.931753158569336,0.5928542613983154,4557170,4490500,445370,445370,88872,
B3SA3,BBAS3,1Year,1H,spearman,3,-0.2569420697598787,14.847678899765015,0.5777769088745117,4557170,4920259,7423,7423,1509,
BBAS3,ITUB4,1Year,1S,kendall,1,-0.2731235341614879,19.03525185585022,1.2434751987457275,4920259,4553920,26722569,26722189,3368666,
HAPV3,VALE3,1Year,1T,spearman,7,0.15891146615007176,12.217030763626099,0.5685131549835205,3754418,4355401,445377,445370,88873,
BBAS3,LREN3,1Year,1D,pearson,4,-0.6105791714608396,11.739123582839966,0.001554727554321289,4920259,3132116,222,261,216,
BBDC4,HAPV3,1Year,1T,spearman,4,0.7900724588969618,12.752252101898193,0.5842733383178711,4490500,3754418,445370,445377,88895,
BBDC4,LREN3,1Year,1H,pearson,6,0.7008665730575675,11.23681354522705,0.0009260177612304688,4490500,3132116,7423,8743,1509,
HAPV3,ITUB4,1Year,1H,pearson,8,0.7112907721709012,11.823325395584106,0.0012373924255371094,3754418,4553920,7423,7423,1509,
BBAS3,LREN3,1Year,1T,kendall,6,-0.34019883838166687,12.282374620437622,0.577995777130127,4920259,3132116,445377,524573,88911,
ABEV3,PETR4,1Year,1ms,spearman,3,-0.3259125423096316,21.82514190673828,2.410242795944214,4486771,5783697,4486771,5783697,9399925,
BBAS3,BBDC4,1Year,1T,spearman,2,-0.6140636820882741,14.384953498840332,0.5927395820617676,4920259,4490500,445377,445370,88909,
B3SA3,HAPV3,1Year,1ms,kendall,1,0.41990159340143207,17.693359851837158,2.3420493602752686,4557170,3754418,4557170,3754418,8186358,
B3SA3,VALE3,1Year,1ms,spearman,6,0.05282673205636974,18.70830512046814,2.3065176010131836,4557170,4355401,4557170,4355401,8757378,
ITSA4,PETR4,1Year,1D,kendall,8,-0.467223070983361,14.205013275146484,0.5866837501525879,3800661,5783697,222,222,216,
BBAS3,ITUB4,1Year,1H,pearson,8,-0.6214888508210721,13.903536796569824,0.0016477108001708984,4920259,4553920,7423,7423,1509,
BBDC4,ITUB4,1Year,1T,kendall,7,0.7188880790528709,13.910146713256836,0.5831315517425537,4490500,4553920,445370,445370,88880,
ITUB4,PETR4,1Year,1S,pearson,6,-0.7240404878685862,20.026349306106567,0.05762767791748047,4553920,5783697,26722189,26722587,3295108,
LREN3,PETR4,1Year,1H,kendall,5,-0.20802040351674317,14.336354732513428,0.5691626071929932,3132116,5783697,8743,7423,1509,
HAPV3,ITUB4,1Year,1D,spearman,2,0.7552662201049762,12.423947095870972,0.5889155864715576,3754418,4553920,222,222,216,
ITSA4,ITUB4,1Year,1H,pearson,7,0.953419339512017,11.912905216217041,0.0009257793426513672,3800661,4553920,7423,7423,1509,
B3SA3,BBAS3,1Year,1S,spearman,9,-0.24817253392617314,19.587680339813232,1.1748332977294922,4557170,4920259,26722193,26722569,3460811,
B3SA3,ITSA4,1Year,1S,kendall,6,0.5612367599448161,17.804495811462402,1.1082439422607422,4557170,3800661,26722193,26722581,3136597,
B3SA3,HAPV3,1Year,1D,spearman,9,0.571624085946199,12.71768832206726,0.5875990390777588,4557170,3754418,222,222,216,
BBDC4,ITUB4,1Year,1S,spearman,8,0.8905094444889169,18.291909217834473,1.12030029296875,4490500,4553920,26722193,26722189,3165415,
B3SA3,BBAS3,1Year,1D,pearson,6,-0.34483843874729475,14.699225902557373,0.0009784698486328125,4557170,4920259,222,222,216,
ABEV3,B3SA3,1Year,1S,pearson,6,0.6908768190951101,18.04351544380188,0.05680513381958008,4486771,4557170,31474570,26722193,3205330,
ABEV3,BBDC4,1Year,1D,spearman,5,0.12568554098987472,13.766734838485718,0.5725553035736084,4486771,4490500,261,222,216,
B3SA3,PETR4,1Year,1H,kendall,10,-0.2866849018355954,15.870967864990234,0.5652599334716797,4557170,5783697,7423,7423,1509,
BBDC4,HAPV3,1Year,1S,spearman,5,0.8294307754014024,17.3832106590271,1.0824661254882812,4490500,3754418,26722193,26722562,3099776,
BBAS3,LREN3,1Year,1ms,spearman,10,-0.5066309735008334,16.498952627182007,2.0500903129577637,4920259,3132116,4920259,3132116,7592045,
ABEV3,VALE3,1Year,1T,spearman,7,-0.1872166180863276,13.629472732543945,0.59079909324646,4486771,4355401,524577,445370,88916,
HAPV3,PETR4,1Year,1S,kendall,8,-0.3167977149111574,18.849179983139038,1.200150489807129,3754418,5783697,26722562,26722587,3231867,
BBDC4,VALE3,1Year,1H,pearson,6,0.4538143409557623,13.990273475646973,0.0015571117401123047,4490500,4355401,7423,7423,1509,
BBAS3,PETR4,1Year,1H,spearman,7,0.4916850095154455,16.259073495864868,0.5686984062194824,4920259,5783697,7423,7423,1509,
B3SA3,LREN3,1Year,1S,pearson,8,0.8099229965687464,15.459027528762817,0.05284476280212402,4557170,3132116,26722193,31474373,3022078,
BBAS3,BBDC4,1Year,1T,spearman,7,-0.6140636820882741,14.404431104660034,0.6092300415039062,4920259,4490500,445377,445370,88909,
BBDC4,ITUB4,1Year,1H,spearman,7,0.8956199712762115,13.758956909179688,0.5621659755706787,4490500,4553920,7423,7423,1509,
LREN3,VALE3,1Year,1T,kendall,1,-0.09682915288175312,11.573084592819214,0.5970485210418701,3132116,4355401,524573,445370,88831,
B3SA3,HAPV3,1Year,1S,pearson,2,0.4301169167969291,16.473308324813843,0.056400299072265625,4557170,3754418,26722193,26722562,3175727,
HAPV3,LREN3,1Year,1H,kendall,7,0.5503398010306725,10.340755224227905,0.5605676174163818,3754418,3132116,7423,8743,1509,
B3SA3,HAPV3,1Year,1S,kendall,3,0.3956277845797347,17.53819704055786,1.1447291374206543,4557170,3754418,26722193,26722562,3175727,
HAPV3,PETR4,1Year,1ms,spearman,5,-0.5280798891475486,19.432629585266113,2.4198150634765625,3754418,5783697,3754418,5783697,9449078,
ITSA4,ITUB4,1Year,1D,pearson,2,0.9514434661550671,11.914443969726562,0.0011947154998779297,3800661,4553920,222,222,216,
BBDC4,HAPV3,1Year,1S,pearson,6,0.8167105444906612,16.416218280792236,0.0552515983581543,4490500,3754418,26722193,26722562,3099776,
ABEV3,BBDC4,1Year,1T,kendall,3,0.05411786372349273,13.7842857837677,0.5854296684265137,4486771,4490500,524577,445370,88932,
HAPV3,VALE3,1Year,1T,spearman,1,0.15891146615007176,13.07858419418335,0.5850355625152588,3754418,4355401,445377,445370,88873,
LREN3,VALE3,1Year,1S,spearman,6,-0.12611046964859635,16.0286602973938,1.0523860454559326,3132116,4355401,31474373,26722193,2780574,
ABEV3,B3SA3,1Year,1D,spearman,1,0.6433665010577729,13.847492933273315,0.5803494453430176,4486771,4557170,261,222,216,
BBDC4,VALE3,1Year,1T,pearson,10,0.45380257176035144,13.064026594161987,0.001772165298461914,4490500,4355401,445370,445370,88890,
ITUB4,VALE3,1Year,1D,kendall,4,0.28890566850460814,13.62039041519165,0.5648148059844971,4553920,4355401,222,222,216,
ITSA4,LREN3,1Year,1D,spearman,7,0.6235952133562731,10.6995370388031,0.5599546432495117,3800661,3132116,222,261,216,
ABEV3,ITSA4,1Year,1H,spearman,5,0.22236589752707622,12.639553785324097,0.5694315433502197,4486771,3800661,8743,7423,1509,
BBAS3,LREN3,1Year,1S,pearson,9,-0.5943399756218591,15.957651376724243,0.05576348304748535,4920259,3132116,26722569,31474373,3120709,
ITUB4,LREN3,1Year,1H,kendall,4,0.400674041146167,12.213012456893921,0.5694911479949951,4553920,3132116,7423,8743,1509,
BBDC4,VALE3,1Year,1T,spearman,2,0.4482012887557388,13.65742802619934,0.5812480449676514,4490500,4355401,445370,445370,88890,
HAPV3,ITUB4,1Year,1T,pearson,6,0.7123417962791557,11.836397886276245,0.0024755001068115234,3754418,4553920,445377,445370,88842,
ABEV3,BBDC4,1Year,1H,kendall,7,0.050494784781527004,13.605694055557251,0.5651900768280029,4486771,4490500,8743,7423,1509,
ABEV3,B3SA3,1Year,1ms,spearman,1,0.6159900304519497,19.21258854866028,2.1482045650482178,4486771,4557170,4486771,4557170,8135485,
ABEV3,LREN3,1Year,1H,kendall,5,0.2839865799785512,11.749373435974121,0.5596191883087158,4486771,3132116,8743,8743,1738,
B3SA3,VALE3,1Year,1ms,kendall,2,0.046510655249844955,19.014427661895752,2.62809681892395,4557170,4355401,4557170,4355401,8757378,
B3SA3,VALE3,1Year,1D,spearman,6,0.00026019362101510667,13.71808385848999,0.5644676685333252,4557170,4355401,222,222,216,
B3SA3,PETR4,1Year,1D,spearman,1,-0.47986788975542355,15.753770351409912,0.5585274696350098,4557170,5783697,222,222,216,
ITSA4,LREN3,1Year,1ms,kendall,9,0.4648845131451298,14.09340786933899,1.918208360671997,3800661,3132116,3800661,3132116,6456057,
ABEV3,B3SA3,1Year,1S,kendall,3,0.44816273102108967,18.68693518638611,1.1431682109832764,4486771,4557170,31474570,26722193,3205330,
BBAS3,HAPV3,1Year,1D,kendall,1,-0.48262513277919933,13.066479921340942,0.572162389755249,4920259,3754418,222,222,216,
BBAS3,PETR4,1Year,1T,kendall,2,0.3493403635337148,16.344343662261963,0.597907543182373,4920259,5783697,445377,445377,88945,
BBAS3,ITUB4,1Year,1ms,spearman,3,-0.5098926156150908,19.751155376434326,2.420987606048584,4920259,4553920,4920259,4553920,9331100,
BBAS3,PETR4,1Year,1T,pearson,5,0.5963759157030561,15.74915862083435,0.002454519271850586,4920259,5783697,445377,445377,88945,
BBDC4,VALE3,1Year,1S,kendall,10,0.2894852442040725,17.78720259666443,1.2078986167907715,4490500,4355401,26722193,26722193,3071858,
ABEV3,B3SA3,1Year,1ms,kendall,2,0.4341334181817441,18.63431477546692,2.2885777950286865,4486771,4557170,4486771,4557170,8135485,
ABEV3,PETR4,1Year,1D,pearson,8,-0.4669047336806478,15.534640073776245,0.0016722679138183594,4486771,5783697,261,222,216,
B3SA3,ITSA4,1Year,1D,spearman,8,0.702258325405958,12.701438188552856,0.5703427791595459,4557170,3800661,222,222,216,
B3SA3,VALE3,1Year,1H,kendall,2,0.02569726905740076,13.668784379959106,0.5652866363525391,4557170,4355401,7423,7423,1509,
BBAS3,ITSA4,1Year,1ms,kendall,4,-0.2199353193810426,18.456689834594727,2.368788003921509,4920259,3800661,4920259,3800661,8579448,
BBDC4,ITSA4,1Year,1H,spearman,6,0.9170344750241002,12.666537284851074,0.5677549839019775,4490500,3800661,7423,7423,1509,
ABEV3,LREN3,1Year,1D,pearson,7,0.4142411595802005,11.180899620056152,0.0009541511535644531,4486771,3132116,261,261,249,
BBDC4,ITSA4,1Year,1H,pearson,9,0.9469714199833843,12.102653741836548,0.0009520053863525391,4490500,3800661,7423,7423,1509,
BBAS3,ITSA4,1Year,1D,kendall,10,-0.22571686528501067,13.269754648208618,0.5743575096130371,4920259,3800661,222,222,216,
ABEV3,LREN3,1Year,1T,pearson,2,0.41823265277111416,11.256235122680664,0.0024809837341308594,4486771,3132116,524577,524573,102421,
BBAS3,ITSA4,1Year,1S,pearson,10,-0.610604838744711,17.435083627700806,0.07130169868469238,4920259,3800661,26722569,26722581,3282566,
BBAS3,ITUB4,1Year,1ms,kendall,6,-0.27594191592367995,20.125450134277344,2.7206974029541016,4920259,4553920,4920259,4553920,9331100,
BBAS3,PETR4,1Year,1S,pearson,9,0.5894777091757021,20.11935806274414,0.07384371757507324,4920259,5783697,26722569,26722587,3514655,
HAPV3,ITUB4,1Year,1H,spearman,2,0.7575071008190855,12.32265305519104,0.5913228988647461,3754418,4553920,7423,7423,1509,
ABEV3,ITSA4,1Year,1D,kendall,6,0.1351807577631421,12.784358978271484,0.5655505657196045,4486771,3800661,261,222,216,
BBDC4,VALE3,1Year,1S,spearman,1,0.4150955189059324,17.589208364486694,1.104372501373291,4490500,4355401,26722193,26722193,3071858,
B3SA3,BBAS3,1Year,1H,pearson,1,-0.35301065049105407,13.87125039100647,0.0009167194366455078,4557170,4920259,7423,7423,1509,
BBAS3,ITSA4,1Year,1ms,spearman,6,-0.4558960553269763,18.23402500152588,2.251657485961914,4920259,3800661,4920259,3800661,8579448,
BBDC4,ITUB4,1Year,1T,spearman,7,0.8960386624112591,13.86117434501648,0.5685086250305176,4490500,4553920,445370,445370,88880,
ABEV3,LREN3,1Year,1ms,kendall,7,0.2405787970581302,16.193793773651123,2.2037813663482666,4486771,3132116,4486771,3132116,7568902,
LREN3,VALE3,1Year,1ms,spearman,9,-0.11028185692804819,15.223894596099854,1.9677143096923828,3132116,4355401,3132116,4355401,7030306,
BBDC4,LREN3,1Year,1S,pearson,10,0.7057019700934813,15.43959665298462,0.05220842361450195,4490500,3132116,26722193,31474373,2929845,
ITUB4,VALE3,1Year,1T,spearman,1,0.42896475526799144,14.316543102264404,0.5759484767913818,4553920,4355401,445370,445370,88862,
ITSA4,ITUB4,1Year,1ms,spearman,2,0.9426481475475366,17.277849435806274,2.1671829223632812,3800661,4553920,3800661,4553920,8097778,
BBAS3,HAPV3,1Year,1T,kendall,3,-0.48032562635180354,13.66880750656128,0.5831656455993652,4920259,3754418,445377,445377,88929,
B3SA3,BBDC4,1Year,1D,pearson,5,0.7230260516279964,13.345043182373047,0.0015001296997070312,4557170,4490500,222,222,216,
ITUB4,PETR4,1Year,1ms,pearson,4,-0.7009534758844518,19.350759744644165,0.2401113510131836,4553920,5783697,4553920,5783697,10159438,
ABEV3,ITUB4,1Year,1T,kendall,2,0.06003691962588444,13.884612083435059,0.5890946388244629,4486771,4553920,524577,445370,88910,
B3SA3,BBAS3,1Year,1ms,kendall,8,-0.07491152121178332,20.028326749801636,2.600518226623535,4557170,4920259,4557170,4920259,9282847,
BBDC4,HAPV3,1Year,1H,spearman,3,0.7899755551408816,12.917977094650269,0.5796899795532227,4490500,3754418,7423,7423,1509,
ITUB4,PETR4,1Year,1T,pearson,1,-0.7447298741235041,15.255979299545288,0.0017919540405273438,4553920,5783697,445370,445377,88877,
ABEV3,ITUB4,1Year,1H,kendall,1,0.057527115339073905,13.875961780548096,0.5806241035461426,4486771,4553920,8743,7423,1509,
ABEV3,LREN3,1Year,1H,kendall,1,0.2839865799785512,11.678954601287842,0.5662262439727783,4486771,3132116,8743,8743,1738,
HAPV3,PETR4,1Year,1T,pearson,3,-0.6212909072857556,13.687608242034912,0.0024967193603515625,3754418,5783697,445377,445377,88902,
BBDC4,LREN3,1Year,1T,pearson,5,0.7008286276080054,11.26065444946289,0.0024068355560302734,4490500,3132116,445370,524573,88843,
B3SA3,BBDC4,1Year,1D,kendall,8,0.4599408922803352,14.205525875091553,0.6082358360290527,4557170,4490500,222,222,216,
B3SA3,HAPV3,1Year,1ms,kendall,8,0.41990159340143207,17.73926830291748,2.3284051418304443,4557170,3754418,4557170,3754418,8186358,
HAPV3,ITSA4,1Year,1T,spearman,10,0.7177176794375135,11.357879877090454,0.5783922672271729,3754418,3800661,445377,445377,88941,
BBAS3,LREN3,1Year,1ms,spearman,4,-0.5066309735008334,16.419568300247192,2.0802042484283447,4920259,3132116,4920259,3132116,7592045,
LREN3,PETR4,1Year,1ms,kendall,6,-0.24579116184825323,18.286983966827393,2.5331838130950928,3132116,5783697,3132116,5783697,8456424,
ABEV3,VALE3,1Year,1D,spearman,8,-0.2000445363955682,13.55824089050293,0.5802755355834961,4486771,4355401,261,222,216,
ITUB4,PETR4,1Year,1ms,pearson,10,-0.7009534758844518,19.346522092819214,0.23929715156555176,4553920,5783697,4553920,5783697,10159438,
BBAS3,LREN3,1Year,1T,spearman,1,-0.5462350635152791,12.416731357574463,0.5739305019378662,4920259,3132116,445377,524573,88911,
HAPV3,ITUB4,1Year,1H,pearson,1,0.7112907721709012,12.246155261993408,0.0012309551239013672,3754418,4553920,7423,7423,1509,
ITSA4,LREN3,1Year,1T,spearman,4,0.6199879508689613,10.99668264389038,0.5833871364593506,3800661,3132116,445377,524573,88911,
BBAS3,LREN3,1Year,1T,spearman,3,-0.5462350635152791,12.451714277267456,0.5928175449371338,4920259,3132116,445377,524573,88911,
ITSA4,LREN3,1Year,1D,pearson,1,0.6968218555069202,9.956616640090942,0.0015621185302734375,3800661,3132116,222,261,216,
ABEV3,ITSA4,1Year,1H,kendall,4,0.1404529885507619,12.674259424209595,0.5594213008880615,4486771,3800661,8743,7423,1509,
ITSA4,VALE3,1Year,1H,kendall,8,0.28651719703717904,12.231166124343872,0.5722994804382324,3800661,4355401,7423,7423,1509,
BBAS3,LREN3,1Year,1D,spearman,2,-0.5432522675825682,12.343860864639282,0.5709044933319092,4920259,3132116,222,261,216,
BBDC4,HAPV3,1Year,1T,kendall,4,0.5695086905382876,12.60395860671997,0.5839247703552246,4490500,3754418,445370,445377,88895,
B3SA3,VALE3,1Year,1ms,pearson,9,0.0960484803347808,16.690149784088135,0.21036005020141602,4557170,4355401,4557170,4355401,8757378,
ABEV3,VALE3,1Year,1D,pearson,8,-0.14137861229489132,12.965104818344116,0.0009734630584716797,4486771,4355401,261,222,216,
ITUB4,VALE3,1Year,1D,pearson,10,0.4403315230481168,13.656176090240479,0.0015749931335449219,4553920,4355401,222,222,216,
