instrument1,instrument2,period,frequency,correlation_method,repeat,correlation_value,execution_time_seconds,correlation_time_seconds,len1_raw,len2_raw,len1_resampled,len2_resampled,len_corr_matrix,weighted_correlation
ALOS3,EQTL3,1Year,1H,spearman,2,0.8580381055946813,6.643980026245117,0.5736689567565918,1494794,2934890,2555,2555,1738,
RDOR3,VAMO3,1Year,1H,spearman,8,-0.607965827012727,6.701011657714844,0.559912919998169,2306821,1938079,2555,2555,1731,
CSNA3,TOTS3,1Year,1T,pearson,1,-0.564183267939724,5.18816876411438,0.0025124549865722656,1753841,1702042,153293,153293,102464,
ASAI3,TOTS3,1Year,1S,spearman,1,0.788768793355125,15.274507284164429,0.9810254573822021,3149833,1702042,9197785,9197563,2442644,
ELET3,RENT3,1Year,1ms,kendall,7,0.2946336236005853,12.873166561126709,2.0417187213897705,3059464,3085387,3059464,3085387,6096105,
SBSP3,SMFT3,1Year,1S,pearson,1,0.9501907964654464,12.712451696395874,0.032466888427734375,2043096,1640080,9197778,9197937,1813784,
MGLU3,SMFT3,1Year,1H,spearman,7,0.4795173153917977,6.047348260879517,0.5648171901702881,2337273,1640080,2555,2555,1738,
BBSE3,MULT3,1Year,1T,spearman,5,-0.6546848813592899,5.830280542373657,0.577197790145874,2027918,1704767,153297,153297,102665,
BRAV3,RADL3,1Year,1H,kendall,1,0.09709856738590926,7.4836742877960205,0.5698535442352295,2211028,2764740,2555,2555,1738,
PRIO3,VIVA3,1Year,1ms,spearman,6,-0.0644827382408447,8.406712055206299,1.2935070991516113,2583061,1574493,2583061,1574493,3931121,
BEEF3,PETR4,1Year,1T,kendall,4,-0.379596550757979,11.314924955368042,0.5860037803649902,1994111,5783697,153297,130197,88925,
ITUB4,VIVA3,1Year,1S,pearson,6,0.9031910450103641,15.61653470993042,0.04467177391052246,4553920,1574493,7811389,9197570,2515323,
EQTL3,MRVE3,1Year,1T,spearman,9,0.6183997886952702,7.1048583984375,0.5840232372283936,2934890,1758559,153293,153297,102530,
B3SA3,SUZB3,1Year,1ms,kendall,7,-0.4132643518432673,14.351847410202026,2.0974318981170654,4557170,2157162,4557170,2157162,6678060,
SMFT3,TOTS3,1Year,1H,spearman,8,0.8308472832699947,5.182054281234741,0.5583920478820801,1640080,1702042,2555,2555,1738,
RADL3,VIVA3,1Year,1D,pearson,10,,5.982993125915527,,2764740,1574493,0,0,0,
CXSE3,PRIO3,1Year,1H,spearman,2,-0.4556700424359917,6.4331512451171875,0.562711238861084,1692802,2583061,2555,2170,1509,
ALOS3,BBSE3,1Year,1D,pearson,2,,4.798997640609741,,1494794,2027918,0,0,0,
BPAC11,TIMS3,1Year,1T,kendall,10,0.858670082868487,7.492731332778931,0.5921525955200195,2880579,2024239,153293,153297,102447,
GGBR4,SUZB3,1Year,1ms,pearson,2,0.21624771905807724,8.650585174560547,0.10777473449707031,2814658,2157162,2814658,2157162,4529757,
CXSE3,CYRE3,1Year,1D,pearson,6,,5.045453071594238,,1692802,1990807,0,0,0,
BBSE3,VALE3,1Year,1S,pearson,7,-0.4067573049197883,15.8586266040802,0.04355192184448242,2027918,4355401,9197816,7811393,2477717,
KLBN11,RADL3,1Year,1T,pearson,7,0.607730271680214,6.223235368728638,0.002524137496948242,1706371,2764740,153297,153293,102590,
SBSP3,UGPA3,1Year,1D,kendall,8,,5.322189092636108,,2043096,1794061,0,0,0,
ABEV3,HYPE3,1Year,1T,kendall,1,0.3107994125060756,9.446743488311768,0.5930209159851074,4486771,1465959,153297,153293,102610,
BBDC3,BEEF3,1Year,1H,spearman,10,0.46624500799510543,5.674860715866089,0.5632820129394531,1739149,1994111,2555,2555,1738,
PRIO3,SUZB3,1Year,1D,kendall,10,,6.4370198249816895,,2583061,2157162,0,0,0,
CMIN3,ELET3,1Year,1H,pearson,9,0.3462914076005328,6.073629140853882,0.0015168190002441406,1433386,3059464,2555,2555,1738,
LREN3,PETR3,1Year,1S,pearson,7,-0.5326262087286094,14.53462815284729,0.04030418395996094,3132116,2313747,9197573,7811392,2253268,
SUZB3,VAMO3,1Year,1S,pearson,10,0.45987037279165677,12.877100467681885,0.034140825271606445,2157162,1938079,7811772,9197783,1940407,
BRAV3,CSAN3,1Year,1ms,kendall,9,0.35222491661731165,9.77606749534607,1.5147886276245117,2211028,2531894,2211028,2531894,4399872,
ABEV3,GGBR4,1Year,1D,kendall,10,,10.143221616744995,,4486771,2814658,0,0,0,
BEEF3,CMIG4,1Year,1D,spearman,3,,6.973822116851807,,1994111,3095210,0,0,0,
ENEV3,RAIL3,1Year,1H,kendall,10,-0.290825366532434,7.658779859542847,0.5603952407836914,2096459,3015133,2170,2555,1509,
CSNA3,TOTS3,1Year,1S,spearman,3,-0.4875925076969482,13.232545614242554,0.9026889801025391,1753841,1702042,9197573,9197563,1848781,
ENGI11,GGBR4,1Year,1ms,kendall,6,-0.1204526292919571,8.993531227111816,1.5400760173797607,1490072,2814658,1490072,2814658,4273520,
MGLU3,MRVE3,1Year,1D,pearson,5,,5.710125923156738,,2337273,1758559,0,0,0,
EQTL3,PETR4,1Year,1H,kendall,10,-0.4829367635337272,12.487743139266968,0.5755367279052734,2934890,5783697,2555,2170,1509,
GGBR4,USIM5,1Year,1ms,kendall,7,0.05324262630776324,8.842676401138306,1.3254790306091309,2814658,1588823,2814658,1588823,3963167,
BBAS3,PETR3,1Year,1ms,spearman,8,0.414096580895555,16.42099165916443,1.9943115711212158,4920259,2313747,4920259,2313747,7137280,
COGN3,WEGE3,1Year,1D,pearson,2,,7.509116172790527,,2640596,2589087,0,0,0,
COGN3,VBBR3,1Year,1ms,kendall,1,0.6503346332022533,10.702299118041992,1.5801901817321777,2640596,2642833,2640596,2642833,4881787,
ALOS3,RDOR3,1Year,1H,kendall,10,0.8123710533444012,5.856289863586426,0.5645585060119629,1494794,2306821,2555,2555,1738,
ASAI3,RDOR3,1Year,1ms,spearman,8,0.7881716858455154,11.193520784378052,1.6392686367034912,3149833,2306821,3149833,2306821,5416832,
B3SA3,BBSE3,1Year,1ms,pearson,7,-0.22203474708168378,12.049810647964478,0.14785504341125488,4557170,2027918,4557170,2027918,6287060,
ALOS3,EQTL3,1Year,1S,kendall,7,0.6994318766850276,14.929287910461426,0.9685757160186768,1494794,2934890,9197810,9197573,2136350,
KLBN11,TIMS3,1Year,1S,pearson,5,-0.8189783248723294,12.785512685775757,0.03425455093383789,1706371,2024239,9197820,9197767,1955748,
POMO4,VIVA3,1Year,1ms,pearson,2,0.5746891860742513,7.364058256149292,0.09015655517578125,2603793,1574493,2603793,1574493,4168133,
ASAI3,SUZB3,1Year,1D,pearson,9,,7.195297956466675,,3149833,2157162,0,0,0,
BBDC3,BPAC11,1Year,1H,pearson,8,0.964086246091532,6.324734687805176,0.0008902549743652344,1739149,2880579,2555,2555,1738,
PETR3,VAMO3,1Year,1D,kendall,1,,5.7827043533325195,,2313747,1938079,0,0,0,
CMIG4,COGN3,1Year,1H,kendall,9,0.11524361298246871,8.432321786880493,0.5935580730438232,3095210,2640596,2555,2170,1509,
ALOS3,MRVE3,1Year,1ms,pearson,8,0.8624149548640622,5.721116542816162,0.07916808128356934,1494794,1758559,1494794,1758559,3237656,
PETR3,USIM5,1Year,1D,spearman,2,,5.348844766616821,,2313747,1588823,0,0,0,
ABEV3,RENT3,1Year,1ms,kendall,8,0.3891803473696027,16.16629123687744,2.3296058177948,4486771,3085387,4486771,3085387,7522124,
BBSE3,RDOR3,1Year,1ms,pearson,9,-0.5939285941734829,7.724376201629639,0.10064864158630371,2027918,2306821,2027918,2306821,4284542,
B3SA3,BRAV3,1Year,1T,pearson,3,-0.4506882195026316,9.607555866241455,0.0017719268798828125,4557170,2211028,130190,153297,88764,
CSAN3,VIVA3,1Year,1T,pearson,2,-0.5811773064479983,5.74086332321167,0.0023779869079589844,2531894,1574493,130190,153293,88968,
BEEF3,HYPE3,1Year,1ms,spearman,3,0.020115828877525742,7.134000539779663,1.1693949699401855,1994111,1465959,1994111,1465959,3440404,
CPLE6,VBBR3,1Year,1D,spearman,9,,7.67982029914856,,3024581,2642833,0,0,0,
ITUB4,RAIZ4,1Year,1D,kendall,3,,9.535022020339966,,4553920,2328423,0,0,0,
UGPA3,WEGE3,1Year,1D,pearson,2,,6.0654847621917725,,1794061,2589087,0,0,0,
CSAN3,ITSA4,1Year,1T,spearman,4,-0.34460435113960913,9.259191989898682,0.583317756652832,2531894,3800661,130190,130197,88930,
GGBR4,PETR3,1Year,1ms,pearson,9,0.20982982185322885,9.105040073394775,0.10932493209838867,2814658,2313747,2814658,2313747,4663251,
UGPA3,VALE3,1Year,1S,spearman,5,0.5914475966568806,16.130423307418823,0.9904024600982666,1794061,4355401,7811515,7811393,2402246,
CSNA3,GGBR4,1Year,1S,pearson,10,0.6243848173569533,13.878515005111694,0.040441274642944336,1753841,2814658,9197573,9197570,2236029,
TOTS3,UGPA3,1Year,1H,kendall,1,0.443144535050225,5.411065578460693,0.5575511455535889,1702042,1794061,2555,2170,1509,
CPLE6,RENT3,1Year,1S,kendall,3,0.42401765285419457,17.030481100082397,1.1073029041290283,3024581,3085387,9197789,9197767,2768585,
BBDC4,CMIN3,1Year,1D,spearman,3,,8.232918739318848,,4490500,1433386,0,0,0,
BBDC3,CYRE3,1Year,1D,spearman,2,,5.097251892089844,,1739149,1990807,0,0,0,
MGLU3,VBBR3,1Year,1D,pearson,2,,6.776650905609131,,2337273,2642833,0,0,0,
CSAN3,ITUB4,1Year,1D,pearson,7,,9.609071254730225,,2531894,4553920,0,0,0,
ITSA4,RDOR3,1Year,1S,pearson,10,0.9285974883159369,15.460113286972046,0.043746232986450195,3800661,2306821,7811781,9197570,2468166,
ABEV3,BRAV3,1Year,1T,pearson,3,-0.27275380076841343,9.499827861785889,0.0027167797088623047,4486771,2211028,153297,153297,102479,
RADL3,RAIL3,1Year,1ms,pearson,10,0.3159365701018047,10.3399019241333,0.13388299942016602,2764740,3015133,2764740,3015133,5731766,
ALOS3,MGLU3,1Year,1S,kendall,7,0.23655126294045722,13.879283428192139,0.9569556713104248,1494794,2337273,9197810,9197569,2076750,
ABEV3,VIVT3,1Year,1S,kendall,8,-0.36271486021129196,18.235601663589478,1.1067676544189453,4486771,2100935,9197770,9197775,2901813,
BBDC3,TIMS3,1Year,1T,pearson,10,0.9522611250338979,5.257446050643921,0.0024216175079345703,1739149,2024239,153297,153297,102531,
BRAV3,RDOR3,1Year,1S,spearman,2,-0.5626185482847054,14.810268878936768,0.9625115394592285,2211028,2306821,9197761,9197570,2230723,
PETR4,RAIL3,1Year,1T,spearman,4,0.26584834064387686,12.841193199157715,0.5958335399627686,5783697,3015133,130197,153293,88951,
BRAV3,VIVA3,1Year,1ms,pearson,9,-0.5200861834665842,6.661234378814697,0.08206439018249512,2211028,1574493,2211028,1574493,3774331,
CSNA3,RENT3,1Year,1D,spearman,4,,7.336564302444458,,1753841,3085387,0,0,0,
ASAI3,KLBN11,1Year,1D,kendall,1,,6.746562719345093,,3149833,1706371,0,0,0,
RDOR3,VIVA3,1Year,1D,kendall,4,,5.3652215003967285,,2306821,1574493,0,0,0,
ITUB4,MRVE3,1Year,1D,pearson,2,,8.772033452987671,,4553920,1758559,0,0,0,
ENEV3,SMFT3,1Year,1D,kendall,4,,5.190741539001465,,2096459,1640080,0,0,0,
MRVE3,SMFT3,1Year,1H,spearman,10,0.7182746149909989,5.219165802001953,0.5666499137878418,1758559,1640080,2555,2555,1738,
EQTL3,PETR3,1Year,1D,pearson,1,,7.145076274871826,,2934890,2313747,0,0,0,
BRAV3,HAPV3,1Year,1T,pearson,2,-0.3832482184370666,8.173229694366455,0.0017366409301757812,2211028,3754418,153297,130197,88786,
MRVE3,WEGE3,1Year,1S,spearman,10,-0.7408155233176412,14.27867078781128,0.9428462982177734,1758559,2589087,9197788,7811390,2055414,
ABEV3,MGLU3,1Year,1T,kendall,3,0.4314451026266708,10.203851699829102,0.6083488464355469,4486771,2337273,153297,153293,102415,
CMIG4,VALE3,1Year,1ms,spearman,9,0.46340077302787525,15.290776014328003,1.9603934288024902,3095210,4355401,3095210,4355401,6973486,
PRIO3,UGPA3,1Year,1H,spearman,7,-0.43049816983152195,6.556959390640259,0.5584495067596436,2583061,1794061,2170,2170,1509,
BBDC3,ENEV3,1Year,1S,kendall,2,0.7713224986391586,13.066993236541748,0.8647456169128418,1739149,2096459,9197783,7811387,1722574,
ABEV3,ENEV3,1Year,1D,spearman,4,,9.208472490310669,,4486771,2096459,0,0,0,
ENEV3,TIMS3,1Year,1T,spearman,8,0.9280575938798878,6.392147064208984,0.5763559341430664,2096459,2024239,130190,153297,88887,
LREN3,RAIZ4,1Year,1ms,spearman,7,-0.1600789113584678,11.30094027519226,1.627312183380127,3132116,2328423,3132116,2328423,5420036,
MRVE3,RDOR3,1Year,1ms,pearson,1,0.7836466185407917,7.182984828948975,0.08886218070983887,1758559,2306821,1758559,2306821,4051294,
CMIG4,RENT3,1Year,1ms,pearson,3,-0.0790825897379971,11.101335287094116,0.14636564254760742,3095210,3085387,3095210,3085387,6131843,
ITSA4,KLBN11,1Year,1D,pearson,4,,7.542911052703857,,3800661,1706371,0,0,0,
B3SA3,HAPV3,1Year,1ms,kendall,5,0.41990159340143207,17.676326274871826,2.3228437900543213,4557170,3754418,4557170,3754418,8186358,
BRAV3,WEGE3,1Year,1T,pearson,4,0.5285339597662214,6.787551641464233,0.0023038387298583984,2211028,2589087,153297,130190,88846,
POMO4,TOTS3,1Year,1H,kendall,4,0.2161188954514201,6.433037519454956,0.5605952739715576,2603793,1702042,2555,2555,1738,
CXSE3,SMFT3,1Year,1ms,kendall,3,-0.05177862448704325,7.393702745437622,1.2963635921478271,1692802,1640080,1692802,1640080,3319967,
PETR3,RADL3,1Year,1D,kendall,3,,6.882633686065674,,2313747,2764740,0,0,0,
ABEV3,COGN3,1Year,1ms,kendall,1,0.14786816622193252,14.440850973129272,1.816763162612915,4486771,2640596,4486771,2640596,6300614,
MGLU3,UGPA3,1Year,1T,spearman,6,0.425367573358865,6.362587213516235,0.5776979923248291,2337273,1794061,153293,130192,88726,
ASAI3,POMO4,1Year,1D,pearson,7,,7.783527612686157,,3149833,2603793,0,0,0,
VAMO3,VBBR3,1Year,1ms,spearman,2,-0.38927600312245597,9.580153465270996,1.4631147384643555,1938079,2642833,1938079,2642833,4559319,
MGLU3,TOTS3,1Year,1D,spearman,6,,5.554989576339722,,2337273,1702042,0,0,0,
CSNA3,VBBR3,1Year,1H,kendall,10,-0.1720036980666164,6.624132871627808,0.5671606063842773,1753841,2642833,2555,2555,1738,
POMO4,VIVT3,1Year,1T,spearman,7,0.20151407635245436,7.411159038543701,0.6038093566894531,2603793,2100935,153297,153297,102592,
ABEV3,PRIO3,1Year,1D,pearson,4,,9.901844263076782,,4486771,2583061,0,0,0,
SMFT3,VIVT3,1Year,1S,kendall,9,-0.2874229127824356,13.808591842651367,0.9631087779998779,1640080,2100935,9197937,9197775,1849423,
ASAI3,BBAS3,1Year,1T,pearson,3,-0.5417206638875588,11.031809568405151,0.0023195743560791016,3149833,4920259,153297,130197,88928,
BBDC3,MGLU3,1Year,1S,pearson,6,0.29901406703864325,13.235630989074707,0.03807497024536133,1739149,2337273,9197783,9197569,2167629,
BEEF3,RDOR3,1Year,1D,spearman,6,,5.859109163284302,,1994111,2306821,0,0,0,
EQTL3,VAMO3,1Year,1T,spearman,3,-0.42308543222006134,7.3771653175354,0.5918211936950684,2934890,1938079,153293,153297,102488,
ITSA4,UGPA3,1Year,1ms,kendall,9,0.48897341811044825,11.70980167388916,1.7271029949188232,3800661,1794061,3800661,1794061,5517654,
GGBR4,MULT3,1Year,1ms,kendall,10,-0.0745188379332691,9.49747109413147,1.561920404434204,2814658,1704767,2814658,1704767,4495979,
BBDC4,CSNA3,1Year,1ms,pearson,7,-0.2784193891057775,11.268465042114258,0.14516401290893555,4490500,1753841,4490500,1753841,5973721,
CXSE3,WEGE3,1Year,1H,spearman,5,0.4566000770107472,6.38204288482666,0.5590848922729492,1692802,2589087,2555,2170,1509,
COGN3,USIM5,1Year,1S,spearman,5,-0.4019825383580362,13.281078338623047,0.9455678462982178,2640596,1588823,7811757,7811775,2289511,
BBDC4,TOTS3,1Year,1D,spearman,2,,8.72381329536438,,4490500,1702042,0,0,0,
BEEF3,RDOR3,1Year,1ms,spearman,6,0.3684314500947754,8.982710123062134,1.4125392436981201,1994111,2306821,1994111,2306821,4287047,
ASAI3,HAPV3,1Year,1S,kendall,2,0.5329073946016263,17.404184579849243,1.0581440925598145,3149833,3754418,9197785,7811762,2752942,
MULT3,TIMS3,1Year,1D,spearman,7,,5.098439455032349,,1704767,2024239,0,0,0,
CMIN3,USIM5,1Year,1H,spearman,7,0.6220224935583943,4.708050489425659,0.5676283836364746,1433386,1588823,2555,2170,1509,
CSAN3,RENT3,1Year,1ms,kendall,5,0.09563300871418887,11.286287784576416,1.7229244709014893,2531894,3085387,2531894,3085387,5025389,
ITSA4,PETR3,1Year,1T,spearman,3,-0.7081826523225925,9.005062818527222,0.5752131938934326,3800661,2313747,130197,130190,88954,
BRAV3,POMO4,1Year,1ms,spearman,8,-0.0004746544016288698,10.155799865722656,1.5233449935913086,2211028,2603793,2211028,2603793,4795130,
BBAS3,TIMS3,1Year,1D,kendall,10,,9.563641548156738,,4920259,2024239,0,0,0,
COGN3,RAIL3,1Year,1D,pearson,8,,7.700940370559692,,2640596,3015133,0,0,0,
GGBR4,PETR4,1Year,1ms,pearson,2,0.2493100928250961,15.507657527923584,0.18970131874084473,2814658,5783697,2814658,5783697,8122589,
SBSP3,USIM5,1Year,1T,spearman,9,-0.40442759243698306,5.695765256881714,0.5831539630889893,2043096,1588823,153297,130197,88950,
ASAI3,ENEV3,1Year,1D,pearson,7,,7.119031190872192,,3149833,2096459,0,0,0,
CPLE6,PETR3,1Year,1S,pearson,2,-0.8247414857170562,14.381045579910278,0.03812694549560547,3024581,2313747,9197789,7811392,2169419,
TIMS3,VBBR3,1Year,1ms,spearman,2,0.7804996492668638,9.62367582321167,1.4644889831542969,2024239,2642833,2024239,2642833,4602159,
BBDC3,MULT3,1Year,1D,kendall,4,,4.75941014289856,,1739149,1704767,0,0,0,
CYRE3,ELET3,1Year,1T,pearson,1,0.8907267327822362,7.308903694152832,0.0024785995483398438,1990807,3059464,153297,153297,102542,
B3SA3,ELET3,1Year,1T,spearman,3,0.4590625644171527,11.31097674369812,0.616471529006958,4557170,3059464,130190,153297,88896,
MGLU3,UGPA3,1Year,1H,spearman,2,0.423289922636697,6.261297941207886,0.5645022392272949,2337273,1794061,2555,2170,1509,
CSAN3,SUZB3,1Year,1H,spearman,8,0.43484304828508463,6.928038120269775,0.5687203407287598,2531894,2157162,2170,2170,1509,
ENEV3,MULT3,1Year,1S,kendall,9,0.7801037167138497,13.096824884414673,0.8792324066162109,2096459,1704767,7811387,9197819,1743168,
HYPE3,MULT3,1Year,1ms,kendall,3,0.5601160309743277,6.651080131530762,1.19169282913208,1465959,1704767,1465959,1704767,3140889,
ENEV3,ITSA4,1Year,1H,kendall,10,0.7903617833279427,8.897027254104614,0.5742635726928711,2096459,3800661,2170,2170,1509,
CSAN3,PRIO3,1Year,1T,spearman,5,0.2904258540245063,7.634109258651733,0.5774569511413574,2531894,2583061,130190,130197,88847,
CMIN3,ITSA4,1Year,1S,spearman,5,0.04329945886271421,15.174464702606201,0.9468345642089844,1433386,3800661,9197565,7811781,2298549,
CSAN3,SUZB3,1Year,1T,pearson,1,0.4983112379185944,6.590291261672974,0.0023488998413085938,2531894,2157162,130190,130197,88946,
BEEF3,UGPA3,1Year,1ms,kendall,9,0.49240262489424874,8.08688473701477,1.3017656803131104,1994111,1794061,1994111,1794061,3601698,
BEEF3,EQTL3,1Year,1H,kendall,6,0.25369602838616057,7.30854058265686,0.5679624080657959,1994111,2934890,2555,2555,1738,
CMIG4,RAIZ4,1Year,1T,pearson,7,0.21934820264062088,7.503681898117065,0.0024602413177490234,3095210,2328423,153297,153297,102594,
CSNA3,VAMO3,1Year,1D,kendall,5,,5.025243043899536,,1753841,1938079,0,0,0,
RDOR3,VALE3,1Year,1ms,spearman,3,0.3995782895637392,13.623966217041016,1.8434011936187744,2306821,4355401,2306821,4355401,6234789,
CPLE6,GGBR4,1Year,1H,spearman,9,-0.3144295424176992,8.740488290786743,0.5955932140350342,3024581,2814658,2555,2555,1738,
CPLE6,PETR3,1Year,1H,pearson,2,-0.8383463948256515,7.275838851928711,0.000972747802734375,3024581,2313747,2555,2170,1509,
BPAC11,RENT3,1Year,1D,spearman,4,,8.243180274963379,,2880579,3085387,0,0,0,
POMO4,RENT3,1Year,1T,pearson,6,0.022218661604639593,7.837113618850708,0.002469778060913086,2603793,3085387,153297,153297,102490,
RADL3,SBSP3,1Year,1H,kendall,3,-0.29972413001631754,7.233452796936035,0.5914669036865234,2764740,2043096,2555,2555,1738,
MULT3,VIVA3,1Year,1T,pearson,10,0.9106277159501298,4.601136922836304,0.0024394989013671875,1704767,1574493,153297,153293,102607,
BRAV3,ENEV3,1Year,1H,spearman,9,-0.5431444144009508,6.559895992279053,0.5841832160949707,2211028,2096459,2555,2170,1509,
BPAC11,ITUB4,1Year,1T,spearman,7,0.9077331321183476,11.013556480407715,0.5999753475189209,2880579,4553920,153293,130190,88919,
CSNA3,VBBR3,1Year,1S,spearman,6,-0.27144433289222186,14.49680209159851,0.9466071128845215,1753841,2642833,9197573,9197570,2209858,
EQTL3,RADL3,1Year,1ms,spearman,10,-0.5998539385326884,11.695945024490356,1.6969120502471924,2934890,2764740,2934890,2764740,5625464,
HYPE3,VAMO3,1Year,1ms,kendall,3,-0.1835215102343421,7.123258113861084,1.223402738571167,1465959,1938079,1465959,1938079,3381690,
SMFT3,VAMO3,1Year,1T,pearson,8,-0.4865239307198336,5.025363445281982,0.002409219741821289,1640080,1938079,153299,153297,102518,
BBSE3,CYRE3,1Year,1D,spearman,7,,5.478732109069824,,2027918,1990807,0,0,0,
HAPV3,TIMS3,1Year,1D,pearson,3,,7.871411561965942,,3754418,2024239,0,0,0,
ELET3,RAIL3,1Year,1T,pearson,5,-0.6190353411948252,8.355139970779419,0.0018701553344726562,3059464,3015133,153297,153293,102517,
B3SA3,VAMO3,1Year,1T,pearson,10,-0.12133599302090249,9.224690914154053,0.0020325183868408203,4557170,1938079,130190,153297,88805,
CXSE3,VALE3,1Year,1S,pearson,10,0.1556677336460426,15.402655839920044,0.04294705390930176,1692802,4355401,9197780,7811393,2402436,
CSNA3,ENEV3,1Year,1S,pearson,9,-0.10581959257125179,12.263802289962769,0.03287076950073242,1753841,2096459,9197573,7811387,1815592,
BBSE3,ELET3,1Year,1H,pearson,8,-0.41615311558788887,6.905607223510742,0.0015752315521240234,2027918,3059464,2555,2555,1738,
BBSE3,WEGE3,1Year,1S,spearman,6,0.7712328362374387,14.500468730926514,0.930866003036499,2027918,2589087,9197816,7811390,2080631,
BBSE3,BEEF3,1Year,1H,kendall,6,-0.22763642915711554,6.051035165786743,0.5585927963256836,2027918,1994111,2555,2555,1738,
RDOR3,VBBR3,1Year,1T,pearson,1,0.8255972627608582,6.843387842178345,0.001970529556274414,2306821,2642833,153293,153293,102020,
CPLE6,VBBR3,1Year,1H,kendall,1,0.5124365514205551,8.312970399856567,0.5767385959625244,3024581,2642833,2555,2555,1738,
CSAN3,VBBR3,1Year,1ms,pearson,1,-0.5627236282324458,8.992183446884155,0.11235189437866211,2531894,2642833,2531894,2642833,4776976,
HAPV3,MRVE3,1Year,1T,kendall,9,0.6406861057719542,8.155723571777344,0.6003074645996094,3754418,1758559,130197,153297,88856,
