instrument1,instrument2,period,frequency,correlation_method,repeat,correlation_value,execution_time_seconds,correlation_time_seconds,len1_raw,len2_raw,len1_resampled,len2_resampled,len_corr_matrix,weighted_correlation
BEEF3,MRVE3,1Year,1T,kendall,2,0.233882177343513,5.759489297866821,0.5792429447174072,1994111,1758559,153297,153297,102489,
BBDC3,CSNA3,1Year,1ms,pearson,1,-0.3612392872607054,6.182723045349121,0.061763763427734375,1739149,1753841,1739149,1753841,3456059,
BBSE3,VBBR3,1Year,1H,pearson,8,-0.8351379081254388,6.3439130783081055,0.0015342235565185547,2027918,2642833,2555,2555,1738,
RAIZ4,VAMO3,1Year,1ms,pearson,1,0.8764897096510272,7.549500465393066,0.10064291954040527,2328423,1938079,2328423,1938079,4197333,
MULT3,TIMS3,1Year,1D,kendall,10,,5.133995771408081,,1704767,2024239,0,0,0,
B3SA3,RAIL3,1Year,1T,spearman,2,0.06180538537961961,11.246292114257812,0.5878283977508545,4557170,3015133,130190,153293,88890,
VALE3,WEGE3,1Year,1ms,spearman,1,-0.26072399944061636,14.816574573516846,1.9539344310760498,4355401,2589087,4355401,2589087,6882682,
B3SA3,ITSA4,1Year,1D,pearson,5,,11.775606393814087,,4557170,3800661,0,0,0,
CMIG4,UGPA3,1Year,1H,kendall,4,0.2335379968806437,7.403688669204712,0.5787429809570312,3095210,1794061,2555,2170,1509,
ASAI3,RADL3,1Year,1H,pearson,5,-0.7843287627045572,8.096747398376465,0.0009415149688720703,3149833,2764740,2555,2555,1738,
CPLE6,TIMS3,1Year,1ms,spearman,7,0.9164486992426739,10.788881301879883,1.522761583328247,3024581,2024239,3024581,2024239,4995583,
PETR3,POMO4,1Year,1D,pearson,8,,6.774703741073608,,2313747,2603793,0,0,0,
RDOR3,VBBR3,1Year,1T,pearson,6,0.8255972627608582,6.968480110168457,0.002429962158203125,2306821,2642833,153293,153293,102020,
ASAI3,USIM5,1Year,1D,pearson,1,,6.481967449188232,,3149833,1588823,0,0,0,
CMIG4,ITUB4,1Year,1H,kendall,2,0.2608764538824795,11.182077169418335,0.5791244506835938,3095210,4553920,2555,2170,1509,
ITSA4,PRIO3,1Year,1S,pearson,10,-0.11153232965264318,16.15209150314331,0.04722285270690918,3800661,2583061,7811781,7811768,2652469,
ASAI3,RAIL3,1Year,1S,spearman,4,-0.25830842069519266,17.108357191085815,1.0499660968780518,3149833,3015133,9197785,9197569,2884049,
BEEF3,CSNA3,1Year,1H,pearson,1,0.16634782434049397,5.5282087326049805,0.0015022754669189453,1994111,1753841,2555,2555,1738,
CYRE3,RENT3,1Year,1H,kendall,1,0.3702262423237447,7.538367033004761,0.5675179958343506,1990807,3085387,2555,2555,1738,
HYPE3,RADL3,1Year,1D,kendall,10,,5.811566114425659,,1465959,2764740,0,0,0,
PRIO3,RDOR3,1Year,1H,pearson,2,-0.2191388160381496,6.7771666049957275,0.0015540122985839844,2583061,2306821,2170,2555,1509,
ALOS3,RENT3,1Year,1ms,kendall,5,0.47391500574171214,9.554789304733276,1.5999796390533447,1494794,3085387,1494794,3085387,4556600,
EQTL3,MRVE3,1Year,1S,pearson,7,0.6117750879161222,14.39254641532898,0.04191946983337402,2934890,1758559,9197573,9197788,2338741,
PRIO3,RDOR3,1Year,1ms,pearson,4,-0.12301365700884892,8.669983863830566,0.10749411582946777,2583061,2306821,2583061,2306821,4484967,
BBDC4,CSAN3,1Year,1ms,pearson,7,-0.4756513104991324,13.268659591674805,0.1637578010559082,4490500,2531894,4490500,2531894,6970663,
ITSA4,LREN3,1Year,1H,kendall,2,0.41132990192115115,10.10278058052063,0.5717945098876953,3800661,3132116,2170,2555,1509,
ALOS3,WEGE3,1Year,1ms,kendall,5,-0.5903345356243681,8.371973037719727,1.3909084796905518,1494794,2589087,1494794,2589087,3801472,
MGLU3,SMFT3,1Year,1T,pearson,8,0.5081734998033471,5.6430487632751465,0.002494335174560547,2337273,1640080,153293,153299,102442,
CPLE6,EQTL3,1Year,1S,spearman,8,0.9344639926983351,16.861382961273193,1.0174880027770996,3024581,2934890,9197789,9197573,2684764,
ENEV3,EQTL3,1Year,1H,kendall,1,0.7063180857122133,7.611037015914917,0.5837953090667725,2096459,2934890,2170,2555,1509,
MULT3,TOTS3,1Year,1T,pearson,8,0.8655648195608617,4.833148002624512,0.0017969608306884766,1704767,1702042,153297,153293,102513,
RADL3,WEGE3,1Year,1H,spearman,4,0.5745052041442991,7.942094326019287,0.5697705745697021,2764740,2589087,2555,2170,1509,
TIMS3,VIVA3,1Year,1H,spearman,7,0.8669586611376416,5.567706346511841,0.5662999153137207,2024239,1574493,2555,2555,1738,
BBDC4,MRVE3,1Year,1ms,spearman,3,0.801114843063168,12.979694128036499,1.7191576957702637,4490500,1758559,4490500,1758559,5960977,
ENEV3,VIVT3,1Year,1D,kendall,1,,5.837939500808716,,2096459,2100935,0,0,0,
BBAS3,CSAN3,1Year,1S,pearson,1,0.6167808309834862,17.043198585510254,0.06531310081481934,4920259,2531894,7811769,7811390,3087416,
ASAI3,ITSA4,1Year,1H,pearson,3,0.7939295157683248,9.515523910522461,0.0016205310821533203,3149833,3800661,2555,2170,1509,
BBSE3,ENEV3,1Year,1T,kendall,1,-0.45461791804038065,6.355180025100708,0.5791292190551758,2027918,2096459,153297,130190,88998,
LREN3,VBBR3,1Year,1ms,kendall,4,0.42533844762914735,12.153257608413696,1.8240630626678467,3132116,2642833,3132116,2642833,5720720,
MGLU3,PRIO3,1Year,1ms,spearman,10,-0.25597781190817864,9.981996774673462,1.5084552764892578,2337273,2583061,2337273,2583061,4620153,
CSAN3,RDOR3,1Year,1ms,pearson,4,-0.5392874646529796,8.545865535736084,0.10638022422790527,2531894,2306821,2531894,2306821,4446782,
ELET3,SBSP3,1Year,1D,spearman,7,,7.062328577041626,,3059464,2043096,0,0,0,
POMO4,PRIO3,1Year,1ms,pearson,1,0.2455118496534915,9.169086694717407,0.11561822891235352,2603793,2583061,2603793,2583061,4848946,
CMIN3,CXSE3,1Year,1T,spearman,9,0.7220202551740726,5.01870584487915,0.5793852806091309,1433386,1692802,153293,153297,102571,
ITUB4,VAMO3,1Year,1H,kendall,1,-0.3277457819328871,9.734198093414307,0.592771053314209,4553920,1938079,2170,2555,1509,
EQTL3,TIMS3,1Year,1ms,kendall,4,0.696905814867216,10.423861265182495,1.6270768642425537,2934890,2024239,2934890,2024239,4921609,
USIM5,VIVT3,1Year,1D,pearson,6,,5.093639850616455,,1588823,2100935,0,0,0,
BBDC4,UGPA3,1Year,1T,spearman,6,0.7599732251281863,9.624294996261597,0.589714765548706,4490500,1794061,130190,130192,88915,
PRIO3,USIM5,1Year,1ms,kendall,6,-0.23170900115675525,8.691454887390137,1.4128859043121338,2583061,1588823,2583061,1588823,4152755,
BEEF3,ITSA4,1Year,1H,kendall,10,0.3707748943839392,8.762877702713013,0.5676593780517578,1994111,3800661,2555,2170,1509,
SBSP3,VAMO3,1Year,1ms,spearman,1,-0.595045967705257,8.327404022216797,1.2879390716552734,2043096,1938079,2043096,1938079,3967819,
ABEV3,PETR3,1Year,1D,kendall,4,,9.661441564559937,,4486771,2313747,0,0,0,
ELET3,VALE3,1Year,1D,pearson,7,,10.206012725830078,,3059464,4355401,0,0,0,
CYRE3,PETR3,1Year,1D,pearson,9,,5.920499563217163,,1990807,2313747,0,0,0,
CSNA3,RAIZ4,1Year,1T,kendall,4,0.4112054471978543,6.24337911605835,0.5761151313781738,1753841,2328423,153293,153297,102535,
BPAC11,TIMS3,1Year,1T,pearson,9,0.9777741821738973,6.831904411315918,0.0018413066864013672,2880579,2024239,153293,153297,102447,
PRIO3,RAIZ4,1Year,1S,pearson,2,0.3422854106993146,13.89829134941101,0.04010915756225586,2583061,2328423,7811768,9197779,2214503,
ENGI11,RAIL3,1Year,1D,kendall,2,,6.27344822883606,,1490072,3015133,0,0,0,
COGN3,PRIO3,1Year,1ms,pearson,5,-0.16693739392286716,9.27772855758667,0.12300229072570801,2640596,2583061,2640596,2583061,5197584,
PRIO3,SUZB3,1Year,1T,kendall,4,0.26762113416046734,7.226047992706299,0.5903627872467041,2583061,2157162,130197,130197,88937,
CSAN3,ENEV3,1Year,1H,pearson,10,-0.5415856753307176,6.367447376251221,0.0014963150024414062,2531894,2096459,2170,2170,1509,
ABEV3,BBDC3,1Year,1H,kendall,10,0.07067282669981682,10.295409917831421,0.5907046794891357,4486771,1739149,2555,2555,1738,
COGN3,MRVE3,1Year,1S,kendall,5,0.5275262569271217,14.007647275924683,0.9512424468994141,2640596,1758559,7811757,9197788,2247220,
ABEV3,PETR3,1Year,1T,spearman,2,-0.3302612299773172,10.296234130859375,0.5952930450439453,4486771,2313747,153297,130190,88946,
COGN3,LREN3,1Year,1H,kendall,6,0.34443515105039335,8.501975297927856,0.5761585235595703,2640596,3132116,2170,2555,1509,
PETR3,VIVA3,1Year,1D,spearman,2,,5.393610954284668,,2313747,1574493,0,0,0,
BRAV3,POMO4,1Year,1ms,pearson,6,-0.052322617609273786,9.154427528381348,0.11351537704467773,2211028,2603793,2211028,2603793,4795130,
ASAI3,RAIL3,1Year,1D,spearman,10,,8.475952386856079,,3149833,3015133,0,0,0,
LREN3,VIVA3,1Year,1D,pearson,9,,6.534465074539185,,3132116,1574493,0,0,0,
TIMS3,VIVT3,1Year,1S,pearson,10,-0.7416466018844314,13.394058465957642,0.04294085502624512,2024239,2100935,9197767,9197775,1949187,
CMIN3,EQTL3,1Year,1H,kendall,9,0.0587367492720368,6.5376036167144775,0.5635740756988525,1433386,2934890,2555,2555,1738,
ABEV3,USIM5,1Year,1D,spearman,7,,8.525650024414062,,4486771,1588823,0,0,0,
CMIG4,GGBR4,1Year,1S,pearson,10,0.7161249712415595,15.918466091156006,0.04956412315368652,3095210,2814658,9197779,9197570,2802435,
MULT3,RAIZ4,1Year,1D,kendall,9,,5.565483331680298,,1704767,2328423,0,0,0,
PETR3,RDOR3,1Year,1ms,kendall,1,-0.5182123380901028,9.593457221984863,1.5637741088867188,2313747,2306821,2313747,2306821,4201639,
B3SA3,ENGI11,1Year,1T,pearson,5,0.7660178764883044,8.848576307296753,0.0023622512817382812,4557170,1490072,130190,153297,88832,
ASAI3,MGLU3,1Year,1D,spearman,6,,7.469367980957031,,3149833,2337273,0,0,0,
ASAI3,ITSA4,1Year,1ms,pearson,7,0.820325826447412,12.32308578491211,0.1475825309753418,3149833,3800661,3149833,3800661,6350082,
RAIL3,VIVA3,1Year,1S,kendall,4,-0.2877825548523672,15.025928258895874,1.0077426433563232,3015133,1574493,9197569,9197570,2312093,
ABEV3,ITSA4,1Year,1S,spearman,9,0.24236725757880057,19.811681509017944,1.0916264057159424,4486771,3800661,9197770,7811781,2976320,
BBAS3,TIMS3,1Year,1T,pearson,8,-0.7240176032196117,10.584430932998657,0.002557039260864258,4920259,2024239,130197,153297,88991,
MULT3,VIVA3,1Year,1S,pearson,3,0.9044589372900255,12.152499198913574,0.02968597412109375,1704767,1574493,9197819,9197570,1688387,
ENGI11,PETR3,1Year,1S,kendall,9,-0.4942359142694994,13.179290533065796,0.8851556777954102,1490072,2313747,9197810,7811392,1612747,
LREN3,RADL3,1Year,1S,spearman,8,-0.6219164574014582,16.826366186141968,1.0405669212341309,3132116,2764740,9197573,9197565,2763572,
ASAI3,RENT3,1Year,1D,spearman,7,,8.478484392166138,,3149833,3085387,0,0,0,
EQTL3,VIVT3,1Year,1D,kendall,6,,6.989867687225342,,2934890,2100935,0,0,0,
GGBR4,MULT3,1Year,1ms,spearman,1,-0.158648490627836,9.513427734375,1.4701626300811768,2814658,1704767,2814658,1704767,4495979,
GGBR4,USIM5,1Year,1ms,spearman,8,0.03749595815801993,8.86301040649414,1.2744667530059814,2814658,1588823,2814658,1588823,3963167,
ITUB4,MRVE3,1Year,1H,pearson,6,0.7773298407831949,8.892364263534546,0.0015649795532226562,4553920,1758559,2170,2555,1509,
ENGI11,HYPE3,1Year,1H,pearson,1,0.7717755495415699,4.080038785934448,0.0008666515350341797,1490072,1465959,2555,2555,1738,
BBDC4,MGLU3,1Year,1ms,pearson,10,0.28810085889097803,12.580797910690308,0.15249061584472656,4490500,2337273,4490500,2337273,6520013,
CSNA3,ENEV3,1Year,1ms,spearman,5,-0.1513340008538271,7.7831711769104,1.225862979888916,1753841,2096459,1753841,2096459,3585994,
CPLE6,VBBR3,1Year,1D,kendall,3,,7.79361629486084,,3024581,2642833,0,0,0,
PETR3,SMFT3,1Year,1H,pearson,7,-0.8399501692988771,5.459921598434448,0.0008952617645263672,2313747,1640080,2170,2555,1509,
RENT3,VALE3,1Year,1T,spearman,5,-0.06145420878213961,10.906723499298096,0.5981602668762207,3085387,4355401,153297,130190,88849,
CXSE3,TIMS3,1Year,1T,spearman,2,-0.21129747991303766,5.821244239807129,0.5834493637084961,1692802,2024239,153297,153297,102594,
ABEV3,ASAI3,1Year,1D,pearson,8,,10.748451471328735,,4486771,3149833,0,0,0,
CSNA3,VAMO3,1Year,1D,pearson,3,,5.193308591842651,,1753841,1938079,0,0,0,
PRIO3,VAMO3,1Year,1D,pearson,3,,6.22109842300415,,2583061,1938079,0,0,0,
ABEV3,GGBR4,1Year,1ms,pearson,2,-0.24517620557238776,13.447966814041138,0.16887831687927246,4486771,2814658,4486771,2814658,7241649,
ITSA4,VIVA3,1Year,1ms,pearson,6,0.8954509191518822,9.626659154891968,0.12341165542602539,3800661,1574493,3800661,1574493,5144811,
PETR3,VIVT3,1Year,1T,kendall,4,0.4061980757232296,6.787469148635864,0.5816020965576172,2313747,2100935,130190,153297,88925,
ALOS3,MULT3,1Year,1T,spearman,2,0.983130926382789,5.104182720184326,0.5798799991607666,1494794,1704767,153297,153297,102564,
KLBN11,USIM5,1Year,1T,spearman,9,0.45941800184253156,5.294521808624268,0.576040506362915,1706371,1588823,153297,130197,89089,
BBAS3,USIM5,1Year,1T,kendall,4,0.6312576961058516,9.806384563446045,0.5905716419219971,4920259,1588823,130197,130197,88948,
LREN3,SMFT3,1Year,1T,kendall,9,0.35993050044161634,7.333301544189453,0.599743127822876,3132116,1640080,153293,153299,102439,
BPAC11,CMIG4,1Year,1T,pearson,9,-0.06696310235766428,8.38003134727478,0.0019466876983642578,2880579,3095210,153293,153297,102600,
ITSA4,ITUB4,1Year,1ms,pearson,4,0.9436581505776106,16.091882944107056,0.19008612632751465,3800661,4553920,3800661,4553920,8097778,
B3SA3,USIM5,1Year,1ms,spearman,5,-0.37661140662878173,12.993698596954346,1.7379870414733887,4557170,1588823,4557170,1588823,6110243,
BBDC4,KLBN11,1Year,1ms,spearman,4,-0.747486493298791,12.823404312133789,1.7115185260772705,4490500,1706371,4490500,1706371,5891827,
RADL3,VIVT3,1Year,1T,spearman,5,0.6536367289029109,7.418484449386597,0.589637279510498,2764740,2100935,153293,153297,102478,
BBSE3,VIVA3,1Year,1T,kendall,10,-0.5571104722378203,5.7137322425842285,0.5835733413696289,2027918,1574493,153297,153293,102709,
BPAC11,ENGI11,1Year,1ms,spearman,10,0.9623701424338654,9.217547416687012,1.4240927696228027,2880579,1490072,2880579,1490072,4345593,
CPLE6,ELET3,1Year,1ms,spearman,4,0.8515574615917824,12.98168134689331,1.7540194988250732,3024581,3059464,3024581,3059464,6003175,
BBAS3,BPAC11,1Year,1T,spearman,7,-0.6011186858807697,11.69141960144043,0.5867455005645752,4920259,2880579,130197,153293,89002,
BBSE3,TOTS3,1Year,1H,spearman,1,-0.5158147446986393,5.72442626953125,0.568960428237915,2027918,1702042,2555,2555,1738,
MGLU3,RAIZ4,1Year,1T,spearman,9,0.03950004534215527,7.200783967971802,0.583763837814331,2337273,2328423,153293,153297,102457,
ELET3,KLBN11,1Year,1ms,kendall,3,-0.5762483324868586,10.073413372039795,1.6213126182556152,3059464,1706371,3059464,1706371,4729434,
UGPA3,VIVA3,1Year,1D,kendall,4,,4.73148775100708,,1794061,1574493,0,0,0,
ITUB4,MRVE3,1Year,1ms,pearson,4,0.7768356560448854,11.482888460159302,0.14390110969543457,4553920,1758559,4553920,1758559,6023753,
RAIZ4,VBBR3,1Year,1D,pearson,7,,6.750277996063232,,2328423,2642833,0,0,0,
BPAC11,VIVT3,1Year,1S,spearman,6,-0.4954545273940958,15.516725301742554,0.974668025970459,2880579,2100935,9197569,9197775,2232812,
CYRE3,ENEV3,1Year,1D,pearson,4,,5.673319578170776,,1990807,2096459,0,0,0,
KLBN11,VALE3,1Year,1D,pearson,2,,8.275441646575928,,1706371,4355401,0,0,0,
VALE3,WEGE3,1Year,1S,kendall,5,-0.1761408827326718,17.44295644760132,1.1280362606048584,4355401,2589087,7811393,7811390,2656449,
HAPV3,RAIL3,1Year,1D,kendall,4,,9.252643346786499,,3754418,3015133,0,0,0,
RAIZ4,VALE3,1Year,1D,kendall,2,,9.033923625946045,,2328423,4355401,0,0,0,
ITUB4,TOTS3,1Year,1H,pearson,8,0.885967651188331,8.782286405563354,0.0009455680847167969,4553920,1702042,2170,2555,1509,
HAPV3,SBSP3,1Year,1D,spearman,3,,7.90171217918396,,3754418,2043096,0,0,0,
ENEV3,TIMS3,1Year,1D,spearman,2,,5.717044830322266,,2096459,2024239,0,0,0,
ALOS3,ITSA4,1Year,1ms,pearson,1,0.9372142674367295,9.70610499382019,0.11803197860717773,1494794,3800661,1494794,3800661,5000010,
ENEV3,USIM5,1Year,1ms,kendall,8,-0.2188848095378691,7.618775844573975,1.2433993816375732,2096459,1588823,2096459,1588823,3659953,
BBAS3,ITUB4,1Year,1D,spearman,6,,13.87801718711853,,4920259,4553920,0,0,0,
BBSE3,SBSP3,1Year,1T,kendall,3,-0.2850595820834543,6.583414554595947,0.5817406177520752,2027918,2043096,153297,153297,102615,
CPLE6,RADL3,1Year,1S,pearson,7,-0.6279328339858177,16.113858461380005,0.048659563064575195,3024581,2764740,9197789,9197565,2704235,
MGLU3,TOTS3,1Year,1D,kendall,8,,5.597529649734497,,2337273,1702042,0,0,0,
CPLE6,MULT3,1Year,1D,kendall,5,,6.5364556312561035,,3024581,1704767,0,0,0,
BPAC11,TOTS3,1Year,1S,kendall,6,0.7228449125024822,15.067988872528076,1.0031623840332031,2880579,1702042,9197569,9197563,2182773,
ABEV3,TIMS3,1Year,1H,kendall,8,0.019088488244221925,9.623560190200806,0.5662953853607178,4486771,2024239,2555,2555,1738,
ELET3,PETR4,1Year,1ms,spearman,9,-0.7366800084082489,17.65431571006775,2.21675968170166,3059464,5783697,3059464,5783697,8274769,
KLBN11,RAIL3,1Year,1ms,spearman,4,0.5138988215630642,9.911229372024536,1.4846878051757812,1706371,3015133,1706371,3015133,4685747,
BEEF3,LREN3,1Year,1T,spearman,1,-0.03009704834078793,7.664299964904785,0.5760202407836914,1994111,3132116,153297,153293,102450,
BPAC11,CSAN3,1Year,1ms,kendall,6,-0.3392688713935031,11.223666667938232,1.655874252319336,2880579,2531894,2880579,2531894,4970408,
BBAS3,ENGI11,1Year,1S,spearman,3,-0.5218917858603174,17.215803623199463,1.0261797904968262,4920259,1490072,7811769,9197810,2688267,
BRAV3,TOTS3,1Year,1H,spearman,7,-0.48565403790179923,6.059787273406982,0.5660626888275146,2211028,1702042,2555,2555,1738,
B3SA3,BRAV3,1Year,1D,spearman,4,,9.607451915740967,,4557170,2211028,0,0,0,
BPAC11,CMIG4,1Year,1T,pearson,3,-0.06696310235766428,8.508331775665283,0.0019297599792480469,2880579,3095210,153293,153297,102600,
BBSE3,RDOR3,1Year,1S,kendall,9,-0.3545120738276095,14.905000925064087,0.9930059909820557,2027918,2306821,9197816,9197570,2108297,
BBSE3,ITSA4,1Year,1D,kendall,2,,8.295018672943115,,2027918,3800661,0,0,0,
MULT3,SUZB3,1Year,1T,pearson,10,-0.8222849807470605,5.408020734786987,0.0016598701477050781,1704767,2157162,153297,130197,89027,
SMFT3,VAMO3,1Year,1H,spearman,1,-0.480452062397396,5.490322113037109,0.5640745162963867,1640080,1938079,2555,2555,1738,
CPLE6,ENEV3,1Year,1D,pearson,4,,7.044233322143555,,3024581,2096459,0,0,0,
CSNA3,VIVT3,1Year,1T,kendall,9,0.18609005660141156,6.096520185470581,0.5806963443756104,1753841,2100935,153293,153297,102489,
ELET3,HAPV3,1Year,1H,pearson,1,0.5119488481729751,9.30654525756836,0.0010750293731689453,3059464,3754418,2555,2170,1509,
ENEV3,RENT3,1Year,1S,pearson,10,0.5579682076924138,14.23634672164917,0.03771471977233887,2096459,3085387,7811387,9197767,2124051,
B3SA3,ELET3,1Year,1T,pearson,3,0.4191561481688319,10.82312273979187,0.00177001953125,4557170,3059464,130190,153297,88896,
COGN3,MGLU3,1Year,1H,kendall,6,0.26990593267389845,7.402088165283203,0.5692734718322754,2640596,2337273,2170,2555,1509,
POMO4,SUZB3,1Year,1T,kendall,6,-0.10520716837412476,7.2100865840911865,0.5938723087310791,2603793,2157162,153297,130197,88962,
MULT3,VIVT3,1Year,1S,pearson,1,-0.7499388147392045,12.808286666870117,0.03933286666870117,1704767,2100935,9197819,9197775,1803025,
CMIN3,RENT3,1Year,1D,kendall,8,,6.155564308166504,,1433386,3085387,0,0,0,
CPLE6,RDOR3,1Year,1ms,pearson,2,0.9359580384248657,9.526893138885498,0.12610554695129395,3024581,2306821,3024581,2306821,5278955,
BBSE3,PETR3,1Year,1H,spearman,7,0.4471788341936838,6.5392234325408936,0.566521167755127,2027918,2313747,2555,2170,1509,
CSNA3,PRIO3,1Year,1T,spearman,7,-0.2293220751358555,6.589355945587158,0.574193000793457,1753841,2583061,153293,130197,88854,
MGLU3,RAIZ4,1Year,1T,pearson,7,0.028874223969622394,6.541529893875122,0.0024194717407226562,2337273,2328423,153293,153297,102457,
COGN3,UGPA3,1Year,1H,pearson,2,0.6601730557619103,6.117885112762451,0.0015244483947753906,2640596,1794061,2170,2170,1509,
ABEV3,CXSE3,1Year,1H,spearman,7,0.37801433211774704,9.36203384399414,0.5764956474304199,4486771,1692802,2555,2555,1738,
BPAC11,CYRE3,1Year,1H,spearman,7,0.9462051164664266,7.32075309753418,0.5731751918792725,2880579,1990807,2555,2555,1738,
CMIN3,ELET3,1Year,1D,pearson,4,,6.125216007232666,,1433386,3059464,0,0,0,
COGN3,VIVT3,1Year,1T,spearman,2,-0.48778522111015127,7.198457479476929,0.5844526290893555,2640596,2100935,130197,153297,88974,
CXSE3,PRIO3,1Year,1H,spearman,4,-0.4556700424359917,6.431062936782837,0.5654237270355225,1692802,2583061,2555,2170,1509,
BRAV3,ELET3,1Year,1H,kendall,2,-0.402290385887435,7.8732287883758545,0.5648424625396729,2211028,3059464,2555,2555,1738,
BBDC3,VBBR3,1Year,1D,kendall,3,,6.1222803592681885,,1739149,2642833,0,0,0,
CXSE3,SBSP3,1Year,1H,pearson,1,-0.10282503132166194,5.227891445159912,0.0014646053314208984,1692802,2043096,2555,2555,1738,
CYRE3,LREN3,1Year,1D,spearman,10,,7.550621747970581,,1990807,3132116,0,0,0,
BBAS3,SMFT3,1Year,1H,kendall,9,-0.22874879141313967,9.699888467788696,0.5656778812408447,4920259,1640080,2170,2555,1509,
HAPV3,WEGE3,1Year,1D,pearson,3,,8.65217137336731,,3754418,2589087,0,0,0,
ASAI3,B3SA3,1Year,1S,pearson,4,0.884862187061258,17.751275062561035,0.05347251892089844,3149833,4557170,9197785,7811393,2998358,
CYRE3,SBSP3,1Year,1S,pearson,1,0.9541879973436436,13.7134850025177,0.03714752197265625,1990807,2043096,9197784,9197778,1953172,
ITSA4,SUZB3,1Year,1ms,kendall,6,-0.49936476446446393,12.647478580474854,1.9129745960235596,3800661,2157162,3800661,2157162,5918567,
ENGI11,MGLU3,1Year,1ms,kendall,7,0.23021379451754306,8.00585389137268,1.3795812129974365,1490072,2337273,1490072,2337273,3807790,
CMIG4,ENGI11,1Year,1ms,kendall,2,0.02828388991488513,9.643519878387451,1.5883562564849854,3095210,1490072,3095210,1490072,4541237,
BBAS3,RENT3,1Year,1T,spearman,3,-0.11632738645123315,11.88104796409607,0.5755836963653564,4920259,3085387,130197,153297,88931,
COGN3,VALE3,1Year,1ms,kendall,1,0.2712149462399489,14.733956098556519,2.1479623317718506,2640596,4355401,2640596,4355401,6942968,
ASAI3,CSNA3,1Year,1T,pearson,8,-0.4918709192327584,6.889035940170288,0.0025587081909179688,3149833,1753841,153297,153293,102413,
ASAI3,SBSP3,1Year,1H,kendall,7,0.5795138985941384,8.265584230422974,0.5601961612701416,3149833,2043096,2555,2555,1738,
PETR3,WEGE3,1Year,1ms,spearman,4,0.559056750952518,10.158802270889282,1.5387072563171387,2313747,2589087,2313747,2589087,4855736,
VAMO3,VBBR3,1Year,1H,kendall,4,-0.21407873488664161,6.889384746551514,0.5571014881134033,1938079,2642833,2555,2555,1731,
KLBN11,SUZB3,1Year,1H,pearson,3,0.9287564616569564,5.373136043548584,0.001497030258178711,1706371,2157162,2555,2170,1509,
ASAI3,BPAC11,1Year,1T,pearson,9,0.7506760312691169,8.251678943634033,0.002448558807373047,3149833,2880579,153297,153293,102445,
