instrument1,instrument2,period,frequency,correlation_method,repeat,correlation_value,execution_time_seconds,correlation_time_seconds,len1_raw,len2_raw,len1_resampled,len2_resampled,len_corr_matrix,weighted_correlation
PETR3,RENT3,1Year,1T,pearson,8,-0.7288103713039364,7.627806186676025,0.0018641948699951172,2313747,3085387,130190,153297,88808,
CSAN3,RDOR3,1Year,1ms,spearman,8,-0.48771470476691764,9.781423330307007,1.4401624202728271,2531894,2306821,2531894,2306821,4446782,
BBDC3,WEGE3,1Year,1D,pearson,3,-0.8100125264122925,5.896601915359497,0.0008695125579833984,1739149,2589087,261,222,216,
BBDC4,ITUB4,1Year,1D,pearson,9,0.9223705850521708,12.620405435562134,0.0011775493621826172,4490500,4553920,222,222,216,
CMIG4,RAIL3,1Year,1H,spearman,4,0.15226223239944484,8.911339044570923,0.5867650508880615,3095210,3015133,2555,2555,1738,
CPLE6,USIM5,1Year,1D,spearman,6,-0.377500329161817,6.926131725311279,0.5694139003753662,3024581,1588823,261,222,216,
PETR3,VAMO3,1Year,1D,spearman,7,0.3602054088505413,6.4683122634887695,0.5600917339324951,2313747,1938079,222,261,216,
MULT3,TOTS3,1Year,1H,kendall,3,0.6585086647145594,5.335238933563232,0.5607523918151855,1704767,1702042,2555,2555,1738,
MGLU3,VIVA3,1Year,1T,pearson,1,0.20161825858369664,5.469579458236694,0.001817941665649414,2337273,1574493,153293,153293,102447,
EQTL3,MULT3,1Year,1ms,pearson,4,0.9189398293724343,8.345518827438354,0.11076927185058594,2934890,1704767,2934890,1704767,4616285,
PRIO3,RENT3,1Year,1S,kendall,10,-0.05294638404389683,16.27664065361023,1.0286681652069092,2583061,3085387,7811768,9197767,2257536,
ENGI11,RDOR3,1Year,1T,pearson,5,0.9600982388404699,5.33028507232666,0.0017936229705810547,1490072,2306821,153297,153293,102409,
ITUB4,MULT3,1Year,1ms,spearman,5,0.9111702109624688,12.857689619064331,1.7483363151550293,4553920,1704767,4553920,1704767,6002014,
CMIN3,RENT3,1Year,1T,spearman,7,0.0796305808956386,6.840534687042236,0.5793304443359375,1433386,3085387,153293,153297,102404,
BEEF3,ITUB4,1Year,1D,pearson,9,0.3078443979560256,8.931556463241577,0.0008807182312011719,1994111,4553920,261,222,216,
BBSE3,RADL3,1Year,1T,spearman,2,0.19939518276254392,7.250102281570435,0.57716965675354,2027918,2764740,153297,153293,102538,
SMFT3,USIM5,1Year,1D,spearman,7,-0.36969298260877353,5.008121967315674,0.561776876449585,1640080,1588823,261,222,216,
CPLE6,ITUB4,1Year,1S,pearson,3,0.9048541453305454,17.47085404396057,0.050402164459228516,3024581,4553920,9197789,7811389,2843464,
MRVE3,RAIL3,1Year,1H,kendall,3,-0.29696333332555136,6.98022198677063,0.5627257823944092,1758559,3015133,2555,2555,1738,
PETR3,VALE3,1Year,1T,kendall,7,-0.10279072635875894,9.822315692901611,0.6027519702911377,2313747,4355401,130190,130190,88891,
ASAI3,ENGI11,1Year,1H,kendall,9,0.5886687225557906,6.952719449996948,0.5600957870483398,3149833,1490072,2555,2555,1738,
HAPV3,SBSP3,1Year,1ms,kendall,9,0.5217325802851056,11.995441198348999,1.8422753810882568,3754418,2043096,3754418,2043096,5424296,
ABEV3,SMFT3,1Year,1T,kendall,10,0.14231053940940117,9.294858694076538,0.598801851272583,4486771,1640080,153297,153299,102628,
CYRE3,RDOR3,1Year,1H,spearman,1,0.9258683672355188,6.5530030727386475,0.5706238746643066,1990807,2306821,2555,2555,1738,
ABEV3,ELET3,1Year,1T,spearman,6,0.20294105270714094,11.145750761032104,0.5797891616821289,4486771,3059464,153297,153297,102517,
CMIG4,RENT3,1Year,1ms,pearson,1,-0.0790825897379971,11.22664499282837,0.14487290382385254,3095210,3085387,3095210,3085387,6131843,
VAMO3,VIVA3,1Year,1D,kendall,9,-0.32464083488215284,5.379029035568237,0.5608329772949219,1938079,1574493,261,261,249,
ASAI3,CSNA3,1Year,1H,pearson,5,-0.49310707006091675,6.669775485992432,0.0015017986297607422,3149833,1753841,2555,2555,1738,
BBDC3,SMFT3,1Year,1ms,pearson,7,0.9017028260560043,5.977795600891113,0.07324886322021484,1739149,1640080,1739149,1640080,3366018,
CSNA3,TOTS3,1Year,1ms,spearman,8,-0.466414606504806,7.275841951370239,1.2311291694641113,1753841,1702042,1753841,1702042,3433915,
ENGI11,VAMO3,1Year,1S,spearman,5,-0.583007943414366,13.33573842048645,0.9130828380584717,1490072,1938079,9197810,9197783,1938223,
CPLE6,CYRE3,1Year,1H,spearman,6,0.90442693321682,7.661404848098755,0.5631463527679443,3024581,1990807,2555,2555,1738,
PETR4,WEGE3,1Year,1D,kendall,9,0.4310851598404989,12.472075939178467,0.5758850574493408,5783697,2589087,222,222,216,
POMO4,USIM5,1Year,1H,kendall,7,-0.4064518889520754,6.237850666046143,0.5609016418457031,2603793,1588823,2555,2170,1509,
ENEV3,WEGE3,1Year,1D,spearman,7,-0.7678176763535625,6.9407055377960205,0.5578832626342773,2096459,2589087,222,222,216,
BBSE3,CYRE3,1Year,1H,pearson,5,-0.4236604392118654,5.504280090332031,0.0015234947204589844,2027918,1990807,2555,2555,1738,
BBDC4,RAIZ4,1Year,1H,kendall,1,-0.521236470047493,10.114179134368896,0.5653696060180664,4490500,2328423,2170,2555,1509,
ASAI3,UGPA3,1Year,1T,kendall,4,0.19826679748010598,7.635777711868286,0.5732674598693848,3149833,1794061,153297,130192,88803,
BBAS3,BPAC11,1Year,1H,spearman,1,-0.6012319403628607,11.437316656112671,0.5653293132781982,4920259,2880579,2170,2555,1509,
SBSP3,VAMO3,1Year,1S,kendall,2,-0.42265450267188676,14.203561782836914,0.9640390872955322,2043096,1938079,9197778,9197783,2080132,
ITSA4,RENT3,1Year,1S,spearman,2,0.7098469208292683,17.45771288871765,1.033182144165039,3800661,3085387,7811781,9197767,2653781,
ENEV3,WEGE3,1Year,1H,kendall,9,-0.5484793126955466,6.965609312057495,0.5572841167449951,2096459,2589087,2170,2170,1509,
PRIO3,RAIZ4,1Year,1ms,spearman,3,0.3721445690593238,9.960681915283203,1.472944974899292,2583061,2328423,2583061,2328423,4573052,
ALOS3,PETR3,1Year,1D,kendall,2,-0.5013907166745354,6.174741506576538,0.552884578704834,1494794,2313747,261,222,216,
ASAI3,HYPE3,1Year,1ms,pearson,7,0.9083542926217241,8.12742304801941,0.11014223098754883,3149833,1465959,3149833,1465959,4568712,
ITUB4,KLBN11,1Year,1S,pearson,1,-0.5955864656406986,15.907082080841064,0.04519152641296387,4553920,1706371,7811389,9197820,2521467,
VALE3,WEGE3,1Year,1D,pearson,3,-0.25316383397847525,9.7100510597229,0.0015194416046142578,4355401,2589087,222,222,216,
RADL3,WEGE3,1Year,1ms,pearson,7,0.5147860023461295,9.399646282196045,0.11991405487060547,2764740,2589087,2764740,2589087,4987866,
RADL3,TIMS3,1Year,1H,pearson,10,-0.5438001032389792,6.5540666580200195,0.0008258819580078125,2764740,2024239,2555,2555,1738,
MULT3,VIVA3,1Year,1ms,spearman,6,0.9109296085589509,6.795230865478516,1.146533489227295,1704767,1574493,1704767,1574493,3267078,
CMIG4,UGPA3,1Year,1H,kendall,2,0.2335379968806437,7.306927680969238,0.5796196460723877,3095210,1794061,2555,2170,1509,
PETR4,VBBR3,1Year,1S,kendall,9,-0.3888655016596524,20.14896297454834,1.1212577819824219,5783697,2642833,7811787,9197570,2898381,
HYPE3,RADL3,1Year,1ms,spearman,5,-0.7709875895872568,8.729186296463013,1.390507459640503,1465959,2764740,1465959,2764740,4208021,
CMIG4,GGBR4,1Year,1H,spearman,9,0.5989953905908257,8.64359712600708,0.5732259750366211,3095210,2814658,2555,2555,1738,
ENGI11,VALE3,1Year,1ms,spearman,8,0.42200862964995345,11.958288669586182,1.6907031536102295,1490072,4355401,1490072,4355401,5583839,
ELET3,USIM5,1Year,1T,spearman,6,-0.1537208564226558,7.3271729946136475,0.6041121482849121,3059464,1588823,153297,130197,88964,
ALOS3,VAMO3,1Year,1D,pearson,5,-0.5147873161699961,4.677224636077881,0.0015037059783935547,1494794,1938079,261,261,249,
ASAI3,LREN3,1Year,1T,pearson,4,0.7848677875577984,8.690516948699951,0.0018086433410644531,3149833,3132116,153297,153293,102289,
CSAN3,HYPE3,1Year,1H,pearson,3,-0.26430600957332306,5.514412879943848,0.0015561580657958984,2531894,1465959,2170,2555,1509,
MULT3,VALE3,1Year,1S,spearman,9,0.3970435418333198,16.550883769989014,0.9711480140686035,1704767,4355401,9197819,7811393,2361937,
BEEF3,EQTL3,1Year,1S,pearson,10,0.38560929691806534,14.43577241897583,0.04383444786071777,1994111,2934890,9197788,9197573,2473746,
HYPE3,POMO4,1Year,1H,spearman,3,0.11417271455205759,6.410262107849121,0.564070463180542,1465959,2603793,2555,2555,1738,
ABEV3,VIVA3,1Year,1T,spearman,1,0.007157762617455908,9.155860900878906,0.5866668224334717,4486771,1574493,153297,153293,102651,
BRAV3,VIVA3,1Year,1T,pearson,5,-0.5197115151487711,5.316387176513672,0.0025479793548583984,2211028,1574493,153297,153293,102497,
EQTL3,MULT3,1Year,1D,kendall,1,0.7110268017555499,6.927318572998047,0.5609946250915527,2934890,1704767,261,261,249,
RENT3,SBSP3,1Year,1H,spearman,3,0.5549362776977692,7.60940957069397,0.5746121406555176,3085387,2043096,2555,2555,1738,
B3SA3,ITSA4,1Year,1D,kendall,6,0.5258108129390427,12.244848251342773,0.563387393951416,4557170,3800661,222,222,216,
BBSE3,HYPE3,1Year,1T,kendall,8,-0.18770985946416135,5.520950794219971,0.5782277584075928,2027918,1465959,153297,153293,102666,
BBDC4,CXSE3,1Year,1T,kendall,7,-0.0976431930762779,9.346399307250977,0.5732605457305908,4490500,1692802,130190,153297,88985,
BRAV3,TOTS3,1Year,1T,pearson,8,-0.5500803087988816,5.654164791107178,0.0029642581939697266,2211028,1702042,153297,153293,102406,
CMIN3,USIM5,1Year,1H,kendall,6,0.4383606671168304,4.750822305679321,0.5595359802246094,1433386,1588823,2555,2170,1509,
RADL3,VALE3,1Year,1D,pearson,6,0.22928898207598747,9.685831546783447,0.001142740249633789,2764740,4355401,261,222,216,
CSNA3,POMO4,1Year,1S,pearson,5,-0.038279011665968414,13.68751835823059,0.04255795478820801,1753841,2603793,9197573,9197778,2343447,
MRVE3,USIM5,1Year,1S,spearman,6,-0.5670766497844729,12.475491046905518,0.8713009357452393,1758559,1588823,9197788,7811775,1769655,
ALOS3,LREN3,1Year,1D,pearson,3,0.5540716481153436,6.329205513000488,0.001447916030883789,1494794,3132116,261,261,249,
COGN3,SBSP3,1Year,1S,spearman,2,0.9435918380326884,14.435102462768555,0.9301679134368896,2640596,2043096,7811757,9197778,2185934,
CPLE6,PRIO3,1Year,1S,spearman,8,-0.10408201102019066,15.79141640663147,1.0083122253417969,3024581,2583061,9197789,7811768,2349250,
ENEV3,HYPE3,1Year,1S,spearman,7,0.6231602202635166,12.819690227508545,0.852440357208252,2096459,1465959,7811387,9197562,1667139,
VBBR3,VIVA3,1Year,1S,spearman,2,0.9104488906385209,14.263299942016602,0.962909460067749,2642833,1574493,9197570,9197570,2127579,
COGN3,SUZB3,1Year,1ms,spearman,10,-0.7398326339268274,9.896971464157104,1.497692346572876,2640596,2157162,2640596,2157162,4777130,
BBSE3,POMO4,1Year,1T,kendall,3,-0.5743264199700956,6.9087700843811035,0.574455976486206,2027918,2603793,153297,153297,102593,
KLBN11,SBSP3,1Year,1S,pearson,9,-0.8288077826774399,12.852153062820435,0.03262925148010254,1706371,2043096,9197820,9197778,1808146,
B3SA3,BBDC4,1Year,1D,pearson,2,0.7230260516279964,12.623275995254517,0.0013718605041503906,4557170,4490500,222,222,216,
ALOS3,CXSE3,1Year,1T,pearson,6,-0.23440991349716195,4.528850555419922,0.002453327178955078,1494794,1692802,153297,153297,102665,
HAPV3,PETR3,1Year,1H,pearson,4,-0.5759887765066694,8.199613332748413,0.0009515285491943359,3754418,2313747,2170,2170,1509,
ASAI3,COGN3,1Year,1H,pearson,10,0.7864734354332076,7.859362363815308,0.0015494823455810547,3149833,2640596,2555,2170,1509,
CYRE3,PRIO3,1Year,1H,spearman,5,-0.33738537047557465,6.77361273765564,0.5621433258056641,1990807,2583061,2555,2170,1509,
BBSE3,TIMS3,1Year,1D,kendall,7,-0.3995265393667376,6.115817546844482,0.5592403411865234,2027918,2024239,261,261,249,
KLBN11,PETR3,1Year,1D,pearson,6,0.824922613115363,5.842958211898804,0.0008268356323242188,1706371,2313747,261,222,216,
BBAS3,ITUB4,1Year,1H,kendall,4,-0.27763443005099797,14.281575679779053,0.6045293807983398,4920259,4553920,2170,2170,1509,
RADL3,SMFT3,1Year,1S,pearson,1,-0.4904840121381301,13.746973752975464,0.03970599174499512,2764740,1640080,9197565,9197937,2224598,
GGBR4,MULT3,1Year,1D,spearman,6,-0.14782736616372524,6.8718671798706055,0.5894718170166016,2814658,1704767,261,261,249,
ITSA4,TIMS3,1Year,1ms,spearman,5,0.8905409963014463,11.894259214401245,1.6328508853912354,3800661,2024239,3800661,2024239,5486525,
RAIL3,TIMS3,1Year,1D,kendall,10,-0.3978594167243429,7.498296022415161,0.5632758140563965,3015133,2024239,261,261,249,
B3SA3,VIVA3,1Year,1ms,kendall,5,0.3835505140714523,12.80744218826294,1.836343765258789,4557170,1574493,4557170,1574493,5900515,
ALOS3,PETR4,1Year,1D,kendall,8,-0.49677520111386375,10.560403823852539,0.5869996547698975,1494794,5783697,261,222,216,
SMFT3,SUZB3,1Year,1ms,spearman,3,-0.734810625035917,7.715917348861694,1.2298684120178223,1640080,2157162,1640080,2157162,3629532,
HYPE3,SUZB3,1Year,1D,spearman,4,-0.5399220923449877,5.468681335449219,0.5620756149291992,1465959,2157162,261,222,216,
RADL3,VALE3,1Year,1ms,kendall,8,0.04621457788839929,14.72653317451477,2.172330856323242,2764740,4355401,2764740,4355401,6731109,
KLBN11,MULT3,1Year,1H,pearson,3,-0.7510226426161487,4.791471719741821,0.0009241104125976562,1706371,1704767,2555,2555,1738,
EQTL3,RDOR3,1Year,1ms,kendall,2,0.7429081492428445,10.994730234146118,1.7437992095947266,2934890,2306821,2934890,2306821,5177770,
ELET3,RADL3,1Year,1S,kendall,1,-0.1834870369274357,16.660357236862183,1.0643224716186523,3059464,2764740,9197768,9197565,2522384,
ALOS3,TIMS3,1Year,1D,kendall,6,0.7735439198849322,5.336564064025879,0.5622045993804932,1494794,2024239,261,261,249,
ABEV3,MRVE3,1Year,1D,pearson,3,-0.18576889388609366,8.689297437667847,0.0015788078308105469,4486771,1758559,261,261,249,
BBAS3,CSNA3,1Year,1ms,spearman,10,0.7136339062186773,13.617932319641113,1.8174381256103516,4920259,1753841,4920259,1753841,6409592,
VIVT3,WEGE3,1Year,1H,spearman,6,0.40723446837332444,7.021117448806763,0.5632519721984863,2100935,2589087,2555,2170,1509,
KLBN11,RENT3,1Year,1S,pearson,9,-0.505964239311116,14.252416372299194,0.04211831092834473,1706371,3085387,9197820,9197767,2289997,
HYPE3,POMO4,1Year,1ms,spearman,4,0.10425202173985113,8.34964632987976,1.303220272064209,1465959,2603793,1465959,2603793,4050794,
CYRE3,RAIZ4,1Year,1S,kendall,9,-0.5763678461157583,14.697725772857666,0.9639708995819092,1990807,2328423,9197784,9197779,2314382,
USIM5,VALE3,1Year,1S,kendall,2,0.13961387805363104,15.679757595062256,1.069138526916504,1588823,4355401,7811775,7811393,2490495,
BEEF3,CSNA3,1Year,1S,kendall,8,0.14936632846569306,13.655831098556519,0.9357352256774902,1994111,1753841,9197788,9197573,2088737,
BEEF3,VALE3,1Year,1T,spearman,1,0.47082379323944346,9.78611707687378,0.5997545719146729,1994111,4355401,153297,130190,88496,
CMIG4,CMIN3,1Year,1D,pearson,10,-0.020114753459803653,6.2386438846588135,0.0015022754669189453,3095210,1433386,261,261,249,
KLBN11,RAIZ4,1Year,1H,spearman,6,0.7655216013858303,6.115771770477295,0.5639948844909668,1706371,2328423,2555,2555,1738,
ENEV3,RENT3,1Year,1H,pearson,2,0.5532709510372955,7.172317743301392,0.0009665489196777344,2096459,3085387,2170,2555,1509,
ELET3,TIMS3,1Year,1H,spearman,8,0.8662821492751075,8.073564291000366,0.5871157646179199,3059464,2024239,2555,2555,1738,
SMFT3,VIVA3,1Year,1S,spearman,8,0.802490137259811,12.935093641281128,0.876427173614502,1640080,1574493,9197937,9197570,1716292,
BRAV3,SUZB3,1Year,1ms,kendall,1,0.5267444941627366,9.058351039886475,1.4780490398406982,2211028,2157162,2211028,2157162,4045117,
LREN3,MRVE3,1Year,1D,spearman,6,0.5067960226414446,7.327887058258057,0.5805542469024658,3132116,1758559,261,261,249,
BRAV3,HYPE3,1Year,1D,pearson,7,-0.421781975798341,5.18615198135376,0.0014567375183105469,2211028,1465959,261,261,249,
SUZB3,VIVT3,1Year,1H,pearson,3,0.6990256325526479,5.802164554595947,0.0008943080902099609,2157162,2100935,2170,2555,1509,
BRAV3,ENGI11,1Year,1D,pearson,7,-0.6440414759021572,5.165207862854004,0.0008692741394042969,2211028,1490072,261,261,249,
ALOS3,ENGI11,1Year,1D,kendall,2,0.822404207285385,4.891605615615845,0.5539376735687256,1494794,1490072,261,261,249,
BPAC11,ENEV3,1Year,1D,spearman,9,0.9517798081691292,7.368334054946899,0.5834417343139648,2880579,2096459,261,222,216,
HYPE3,SMFT3,1Year,1D,spearman,3,0.7164154450849636,4.845822095870972,0.5624055862426758,1465959,1640080,261,261,249,
CMIG4,RAIL3,1Year,1ms,kendall,1,0.1617600836342365,12.701569080352783,1.9219419956207275,3095210,3015133,3095210,3015133,6063561,
CSAN3,CYRE3,1Year,1S,pearson,10,-0.5191466395640513,13.262392044067383,0.0388791561126709,2531894,1990807,7811390,9197784,2148719,
BPAC11,SUZB3,1Year,1D,pearson,3,-0.8092313070638101,7.152066230773926,0.0008747577667236328,2880579,2157162,261,222,216,
SUZB3,VIVA3,1Year,1H,kendall,7,-0.4873315344434139,5.707820653915405,0.5610518455505371,2157162,1574493,2170,2555,1509,
EQTL3,PETR3,1Year,1ms,spearman,3,-0.7503856278279993,10.888673305511475,1.5160276889801025,2934890,2313747,2934890,2313747,4723435,
ENEV3,ITSA4,1Year,1D,kendall,9,0.7900428924622643,8.54346489906311,0.5787308216094971,2096459,3800661,222,222,216,
CXSE3,SUZB3,1Year,1T,kendall,7,-0.04533447747129168,5.927594184875488,0.5793211460113525,1692802,2157162,153297,130197,89027,
BRAV3,ITSA4,1Year,1ms,spearman,9,-0.444641217783773,12.51907730102539,1.6697156429290771,2211028,3800661,2211028,3800661,5674288,
ASAI3,BBDC4,1Year,1ms,pearson,8,0.7573988289446094,13.6414315700531,0.16533613204956055,3149833,4490500,3149833,4490500,7035586,
BEEF3,PRIO3,1Year,1T,kendall,2,-0.39566315825379317,6.901001930236816,0.5774726867675781,1994111,2583061,153297,130197,88889,
ABEV3,TIMS3,1Year,1H,kendall,6,0.019088488244221925,9.978874921798706,0.59238600730896,4486771,2024239,2555,2555,1738,
TIMS3,TOTS3,1Year,1S,spearman,10,0.9049641099739717,13.605872631072998,0.9061970710754395,2024239,1702042,9197767,9197563,1950766,
KLBN11,VAMO3,1Year,1ms,spearman,1,0.5617688192716291,7.576993465423584,1.184187650680542,1706371,1938079,1706371,1938079,3625424,
B3SA3,TIMS3,1Year,1D,kendall,4,0.3867934260235384,9.951709032058716,0.5682773590087891,4557170,2024239,222,261,216,
ALOS3,MRVE3,1Year,1T,spearman,8,0.8380758449094162,5.132851600646973,0.5863022804260254,1494794,1758559,153297,153297,102517,
USIM5,VALE3,1Year,1D,pearson,3,0.11909434713606161,7.994516849517822,0.0012395381927490234,1588823,4355401,222,222,216,
CSAN3,RAIZ4,1Year,1T,pearson,10,0.8552613900502145,6.6904237270355225,0.0023946762084960938,2531894,2328423,130190,153297,88903,
BBSE3,RDOR3,1Year,1ms,kendall,7,-0.326943585353284,9.255654573440552,1.578294277191162,2027918,2306821,2027918,2306821,4284542,
ALOS3,VALE3,1Year,1ms,kendall,7,0.2757916934875777,12.122693538665771,1.8737778663635254,1494794,4355401,1494794,4355401,5561516,
PRIO3,SBSP3,1Year,1S,pearson,7,-0.2665040341243272,13.495193243026733,0.03322029113769531,2583061,2043096,7811768,9197778,1908891,
BBSE3,RADL3,1Year,1D,spearman,10,0.2002954969844876,7.219148635864258,0.579737663269043,2027918,2764740,261,261,249,
BPAC11,WEGE3,1Year,1D,pearson,2,-0.8335629627523775,7.505951166152954,0.001459360122680664,2880579,2589087,261,222,216,
BBSE3,RADL3,1Year,1S,spearman,4,0.2209546506178732,15.315661430358887,0.9825520515441895,2027918,2764740,9197816,9197565,2340225,
CSAN3,RADL3,1Year,1H,kendall,8,0.13436734264708255,7.808223724365234,0.5668072700500488,2531894,2764740,2170,2555,1509,
KLBN11,RDOR3,1Year,1ms,spearman,10,-0.7994426208203331,8.358193635940552,1.2916321754455566,1706371,2306821,1706371,2306821,3970197,
CSNA3,RAIZ4,1Year,1D,spearman,8,0.5533038862846069,6.110360145568848,0.5556504726409912,1753841,2328423,261,261,249,
ENEV3,TIMS3,1Year,1H,spearman,7,0.9276454618651826,6.243083238601685,0.5632615089416504,2096459,2024239,2170,2555,1509,
CPLE6,RAIZ4,1Year,1ms,spearman,4,-0.708561770397896,11.218676090240479,1.5988881587982178,3024581,2328423,3024581,2328423,5312637,
MULT3,RADL3,1Year,1T,spearman,1,-0.4659430066256107,6.720638751983643,0.5866532325744629,1704767,2764740,153297,153293,102426,
CSAN3,MULT3,1Year,1ms,spearman,1,-0.4375396006364466,8.501887321472168,1.2669181823730469,2531894,1704767,2531894,1704767,3975777,
KLBN11,VALE3,1Year,1D,kendall,6,-0.1326716234151789,8.888269186019897,0.5678634643554688,1706371,4355401,261,222,216,
ITUB4,KLBN11,1Year,1T,pearson,2,-0.6146880545076471,8.821759700775146,0.0024306774139404297,4553920,1706371,130190,153297,89054,
BRAV3,LREN3,1Year,1D,pearson,10,-0.21300521796056449,7.427163600921631,0.0009093284606933594,2211028,3132116,261,261,249,
HAPV3,VALE3,1Year,1H,spearman,4,0.1600516352797434,11.57241439819336,0.5667264461517334,3754418,4355401,2170,2170,1509,
EQTL3,SMFT3,1Year,1S,spearman,3,0.9157289706137327,15.087276220321655,0.9682135581970215,2934890,1640080,9197573,9197937,2232049,
BPAC11,PETR3,1Year,1D,pearson,2,-0.7819727740487578,7.139596462249756,0.0009176731109619141,2880579,2313747,261,222,216,
HAPV3,PETR3,1Year,1T,pearson,5,-0.579153916141135,8.277517318725586,0.0024580955505371094,3754418,2313747,130197,130190,88877,
TOTS3,WEGE3,1Year,1H,spearman,9,-0.8256060900014611,6.414137840270996,0.5622820854187012,1702042,2589087,2555,2170,1509,
ASAI3,BBAS3,1Year,1T,spearman,3,-0.5051559146808818,11.615911960601807,0.5829908847808838,3149833,4920259,153297,130197,88928,
B3SA3,VBBR3,1Year,1H,spearman,6,0.5852405749586478,10.638428449630737,0.5684521198272705,4557170,2642833,2170,2555,1509,
HAPV3,PETR4,1Year,1T,kendall,6,-0.3160565149864055,13.508572101593018,0.5942201614379883,3754418,5783697,130197,130197,88902,
MRVE3,RAIZ4,1Year,1H,pearson,8,-0.6210543534074563,5.590353012084961,0.0009453296661376953,1758559,2328423,2555,2555,1738,
ITUB4,RENT3,1Year,1T,pearson,1,0.6180310972680677,10.792673587799072,0.002336740493774414,4553920,3085387,130190,153297,88838,
CSNA3,VAMO3,1Year,1H,spearman,1,0.5114019835256367,5.596273422241211,0.5556914806365967,1753841,1938079,2555,2555,1738,
BPAC11,RADL3,1Year,1T,kendall,9,-0.3086503937574957,8.428797721862793,0.6060652732849121,2880579,2764740,153293,153293,102423,
CMIG4,CSAN3,1Year,1ms,pearson,4,-0.13160976587000067,9.799858570098877,0.12473368644714355,3095210,2531894,3095210,2531894,5169809,
POMO4,RAIZ4,1Year,1S,spearman,7,-0.2734743232681422,15.485766410827637,0.9963040351867676,2603793,2328423,9197778,9197779,2635645,
ALOS3,CPLE6,1Year,1T,kendall,7,0.7076770701382389,6.827248573303223,0.5760433673858643,1494794,3024581,153297,153297,102651,
SBSP3,TOTS3,1Year,1H,kendall,3,0.7093002977106166,6.080991983413696,0.5594491958618164,2043096,1702042,2555,2555,1738,
BEEF3,POMO4,1Year,1D,kendall,10,0.08639991710504298,6.806453704833984,0.5645546913146973,1994111,2603793,261,261,249,
CSAN3,VBBR3,1Year,1T,spearman,8,-0.48423183644879686,7.847517013549805,0.5862207412719727,2531894,2642833,130190,153293,88877,
BEEF3,CSAN3,1Year,1ms,pearson,10,-0.31645455474588413,8.106513261795044,0.0939016342163086,1994111,2531894,1994111,2531894,4327614,
