instrument1,instrument2,period,frequency,correlation_method,repeat,correlation_value,execution_time_seconds,correlation_time_seconds,len1_raw,len2_raw,len1_resampled,len2_resampled,len_corr_matrix,weighted_correlation
CSAN3,EQTL3,1Year,1S,spearman,4,-0.21052128803875894,15.498323202133179,0.9815363883972168,2531894,2934890,7811390,9197573,2334421,
MULT3,VIVA3,1Year,1S,kendall,4,0.7319645557419269,12.975608348846436,0.891754150390625,1704767,1574493,9197819,9197570,1688387,
ENEV3,SBSP3,1Year,1ms,spearman,6,0.9570072613223906,8.412781238555908,1.2642629146575928,2096459,2043096,2096459,2043096,3759409,
USIM5,VBBR3,1Year,1S,spearman,5,-0.6067506735062497,14.032153606414795,0.8970003128051758,1588823,2642833,7811775,9197570,1995524,
COGN3,ELET3,1Year,1T,pearson,3,0.793366377598328,7.8243184089660645,0.0018041133880615234,2640596,3059464,130197,153297,88941,
BRAV3,SMFT3,1Year,1T,spearman,7,-0.5416726675482658,6.03261923789978,0.5832278728485107,2211028,1640080,153297,153299,102530,
B3SA3,BBAS3,1Year,1T,kendall,9,-0.08539220718422075,13.914512872695923,0.613213062286377,4557170,4920259,130190,130197,88916,
RAIL3,UGPA3,1Year,1T,pearson,7,-0.6595806892481375,6.701395511627197,0.0019130706787109375,3015133,1794061,153293,130192,88877,
CMIG4,GGBR4,1Year,1D,kendall,4,0.43694995744264453,8.909918785095215,0.5704593658447266,3095210,2814658,261,261,249,
B3SA3,BBDC4,1Year,1S,kendall,10,0.47618495378203124,20.346133708953857,1.1655128002166748,4557170,4490500,7811393,7811393,3266067,
ASAI3,BPAC11,1Year,1ms,spearman,8,0.7681322398345799,12.381693601608276,1.7579545974731445,3149833,2880579,3149833,2880579,5986944,
ALOS3,HYPE3,1Year,1T,pearson,10,0.6505257798427059,4.192438364028931,0.0020494461059570312,1494794,1465959,153297,153293,102561,
CSAN3,USIM5,1Year,1D,spearman,6,0.5089044215369437,6.2883923053741455,0.5868942737579346,2531894,1588823,222,222,216,
GGBR4,RADL3,1Year,1T,spearman,9,0.570909933990849,8.308200359344482,0.605032205581665,2814658,2764740,153293,153293,102388,
B3SA3,ELET3,1Year,1S,kendall,2,0.32984183842848663,18.979167222976685,1.1418697834014893,4557170,3059464,7811393,9197768,2836891,
ALOS3,EQTL3,1Year,1H,spearman,2,0.8580381055946813,6.612131595611572,0.5696508884429932,1494794,2934890,2555,2555,1738,
RDOR3,VAMO3,1Year,1H,spearman,8,-0.607965827012727,6.393483638763428,0.5658242702484131,2306821,1938079,2555,2555,1731,
CSNA3,TOTS3,1Year,1T,pearson,1,-0.564183267939724,4.870745658874512,0.0018506050109863281,1753841,1702042,153293,153293,102464,
ASAI3,TOTS3,1Year,1S,spearman,1,0.788768793355125,15.349072694778442,0.9884889125823975,3149833,1702042,9197785,9197563,2442644,
ELET3,RENT3,1Year,1ms,kendall,7,0.2946336236005853,12.95248556137085,2.0319435596466064,3059464,3085387,3059464,3085387,6096105,
SBSP3,SMFT3,1Year,1S,pearson,1,0.9501907964654464,12.688714981079102,0.03196525573730469,2043096,1640080,9197778,9197937,1813784,
MGLU3,SMFT3,1Year,1H,spearman,7,0.4795173153917977,6.003875494003296,0.5639693737030029,2337273,1640080,2555,2555,1738,
BBSE3,MULT3,1Year,1T,spearman,5,-0.6546848813592899,5.818028450012207,0.5758678913116455,2027918,1704767,153297,153297,102665,
BRAV3,RADL3,1Year,1H,kendall,1,0.09709856738590926,7.5492212772369385,0.5709147453308105,2211028,2764740,2555,2555,1738,
PRIO3,VIVA3,1Year,1ms,spearman,6,-0.0644827382408447,8.417523622512817,1.324460506439209,2583061,1574493,2583061,1574493,3931121,
BEEF3,PETR4,1Year,1T,kendall,4,-0.379596550757979,11.31050157546997,0.5827746391296387,1994111,5783697,153297,130197,88925,
ITUB4,VIVA3,1Year,1S,pearson,6,0.9031910450103641,15.678954362869263,0.04504537582397461,4553920,1574493,7811389,9197570,2515323,
EQTL3,MRVE3,1Year,1T,spearman,9,0.6183997886952702,7.310449838638306,0.5871660709381104,2934890,1758559,153293,153297,102530,
B3SA3,SUZB3,1Year,1ms,kendall,7,-0.4132643518432673,14.891695022583008,2.098637580871582,4557170,2157162,4557170,2157162,6678060,
SMFT3,TOTS3,1Year,1H,spearman,8,0.8308472832699947,5.166307210922241,0.5660908222198486,1640080,1702042,2555,2555,1738,
RADL3,VIVA3,1Year,1D,pearson,10,-0.3186158193782209,5.971679210662842,0.0014696121215820312,2764740,1574493,261,261,249,
CXSE3,PRIO3,1Year,1H,spearman,2,-0.4556700424359917,6.363409757614136,0.5643823146820068,1692802,2583061,2555,2170,1509,
ALOS3,BBSE3,1Year,1D,pearson,2,-0.6791322757301325,4.788877725601196,0.0008995532989501953,1494794,2027918,261,261,249,
BPAC11,TIMS3,1Year,1T,kendall,10,0.858670082868487,7.415016412734985,0.591120719909668,2880579,2024239,153293,153297,102447,
GGBR4,SUZB3,1Year,1ms,pearson,2,0.21624771905807724,8.671657800674438,0.10860753059387207,2814658,2157162,2814658,2157162,4529757,
CXSE3,CYRE3,1Year,1D,pearson,6,-0.054498349276277905,5.060057163238525,0.0015358924865722656,1692802,1990807,261,261,249,
BBSE3,VALE3,1Year,1S,pearson,7,-0.4067573049197883,15.87557315826416,0.04361701011657715,2027918,4355401,9197816,7811393,2477717,
KLBN11,RADL3,1Year,1T,pearson,7,0.607730271680214,6.234785556793213,0.002415180206298828,1706371,2764740,153297,153293,102590,
SBSP3,UGPA3,1Year,1D,kendall,8,0.6086809654268621,5.8686137199401855,0.563579797744751,2043096,1794061,261,222,216,
ABEV3,HYPE3,1Year,1T,kendall,1,0.3107994125060756,9.0511794090271,0.5874557495117188,4486771,1465959,153297,153293,102610,
BBDC3,BEEF3,1Year,1H,spearman,10,0.46624500799510543,5.666257619857788,0.575901985168457,1739149,1994111,2555,2555,1738,
PRIO3,SUZB3,1Year,1D,kendall,10,0.2675977415305591,6.996498346328735,0.5759029388427734,2583061,2157162,222,222,216,
CMIN3,ELET3,1Year,1H,pearson,9,0.3462914076005328,6.13485312461853,0.0008928775787353516,1433386,3059464,2555,2555,1738,
LREN3,PETR3,1Year,1S,pearson,7,-0.5326262087286094,14.517004251480103,0.04022669792175293,3132116,2313747,9197573,7811392,2253268,
SUZB3,VAMO3,1Year,1S,pearson,10,0.45987037279165677,12.751575708389282,0.03348731994628906,2157162,1938079,7811772,9197783,1940407,
BRAV3,CSAN3,1Year,1ms,kendall,9,0.35222491661731165,9.671106576919556,1.5078966617584229,2211028,2531894,2211028,2531894,4399872,
ABEV3,GGBR4,1Year,1D,kendall,10,-0.2679287713984736,10.735873222351074,0.586014986038208,4486771,2814658,261,261,249,
BEEF3,CMIG4,1Year,1D,spearman,3,0.07110557190460233,7.49262809753418,0.5734422206878662,1994111,3095210,261,261,249,
ENEV3,RAIL3,1Year,1H,kendall,10,-0.290825366532434,7.5699310302734375,0.5761027336120605,2096459,3015133,2170,2555,1509,
CSNA3,TOTS3,1Year,1S,spearman,3,-0.4875925076969482,13.235273838043213,0.8905017375946045,1753841,1702042,9197573,9197563,1848781,
ENGI11,GGBR4,1Year,1ms,kendall,6,-0.1204526292919571,9.071373462677002,1.5869770050048828,1490072,2814658,1490072,2814658,4273520,
MGLU3,MRVE3,1Year,1D,pearson,5,0.13965726660929753,5.604938983917236,0.0008699893951416016,2337273,1758559,261,261,249,
EQTL3,PETR4,1Year,1H,kendall,10,-0.4829367635337272,12.547057151794434,0.5701441764831543,2934890,5783697,2555,2170,1509,
GGBR4,USIM5,1Year,1ms,kendall,7,0.05324262630776324,8.759253978729248,1.3218116760253906,2814658,1588823,2814658,1588823,3963167,
BBAS3,PETR3,1Year,1ms,spearman,8,0.414096580895555,15.003993034362793,1.989579439163208,4920259,2313747,4920259,2313747,7137280,
COGN3,WEGE3,1Year,1D,pearson,2,-0.829941975745146,7.087628126144409,0.0015282630920410156,2640596,2589087,222,222,216,
COGN3,VBBR3,1Year,1ms,kendall,1,0.6503346332022533,10.705188035964966,1.5803923606872559,2640596,2642833,2640596,2642833,4881787,
ALOS3,RDOR3,1Year,1H,kendall,10,0.8123710533444012,5.7760889530181885,0.56561279296875,1494794,2306821,2555,2555,1738,
ASAI3,RDOR3,1Year,1ms,spearman,8,0.7881716858455154,11.211813926696777,1.6400139331817627,3149833,2306821,3149833,2306821,5416832,
B3SA3,BBSE3,1Year,1ms,pearson,7,-0.22203474708168378,11.985074996948242,0.14837861061096191,4557170,2027918,4557170,2027918,6287060,
ALOS3,EQTL3,1Year,1S,kendall,7,0.6994318766850276,14.715392351150513,0.9676454067230225,1494794,2934890,9197810,9197573,2136350,
KLBN11,TIMS3,1Year,1S,pearson,5,-0.8189783248723294,12.76116681098938,0.03415417671203613,1706371,2024239,9197820,9197767,1955748,
POMO4,VIVA3,1Year,1ms,pearson,2,0.5746891860742513,7.5280702114105225,0.09182095527648926,2603793,1574493,2603793,1574493,4168133,
ASAI3,SUZB3,1Year,1D,pearson,9,-0.6725479015444841,7.174165725708008,0.0014786720275878906,3149833,2157162,261,222,216,
BBDC3,BPAC11,1Year,1H,pearson,8,0.964086246091532,6.3007590770721436,0.0015511512756347656,1739149,2880579,2555,2555,1738,
PETR3,VAMO3,1Year,1D,kendall,1,0.2656734562293521,6.64432954788208,0.5583946704864502,2313747,1938079,222,261,216,
CMIG4,COGN3,1Year,1H,kendall,9,0.11524361298246871,8.479645252227783,0.6059000492095947,3095210,2640596,2555,2170,1509,
ALOS3,MRVE3,1Year,1ms,pearson,8,0.8624149548640622,5.70569920539856,0.07140231132507324,1494794,1758559,1494794,1758559,3237656,
PETR3,USIM5,1Year,1D,spearman,2,0.30372157798165145,5.959208250045776,0.5721113681793213,2313747,1588823,222,222,216,
ABEV3,RENT3,1Year,1ms,kendall,8,0.3891803473696027,16.15860867500305,2.323819875717163,4486771,3085387,4486771,3085387,7522124,
BBSE3,RDOR3,1Year,1ms,pearson,9,-0.5939285941734829,7.7018656730651855,0.10245227813720703,2027918,2306821,2027918,2306821,4284542,
B3SA3,BRAV3,1Year,1T,pearson,3,-0.4506882195026316,9.534085988998413,0.0024001598358154297,4557170,2211028,130190,153297,88764,
CSAN3,VIVA3,1Year,1T,pearson,2,-0.5811773064479983,5.70949125289917,0.001697540283203125,2531894,1574493,130190,153293,88968,
BEEF3,HYPE3,1Year,1ms,spearman,3,0.020115828877525742,7.157181024551392,1.1799218654632568,1994111,1465959,1994111,1465959,3440404,
CPLE6,VBBR3,1Year,1D,spearman,9,0.6934770454945719,8.49930739402771,0.5630478858947754,3024581,2642833,261,261,249,
ITUB4,RAIZ4,1Year,1D,kendall,3,-0.4722022093540475,10.085011720657349,0.5704813003540039,4553920,2328423,222,261,216,
UGPA3,WEGE3,1Year,1D,pearson,2,-0.5560502660276319,5.97404408454895,0.0015268325805664062,1794061,2589087,222,222,216,
CSAN3,ITSA4,1Year,1T,spearman,4,-0.34460435113960913,9.214572668075562,0.5983133316040039,2531894,3800661,130190,130197,88930,
GGBR4,PETR3,1Year,1ms,pearson,9,0.20982982185322885,8.885837078094482,0.11058497428894043,2814658,2313747,2814658,2313747,4663251,
UGPA3,VALE3,1Year,1S,spearman,5,0.5914475966568806,15.96815299987793,0.9902923107147217,1794061,4355401,7811515,7811393,2402246,
CSNA3,GGBR4,1Year,1S,pearson,10,0.6243848173569533,13.85070514678955,0.04070878028869629,1753841,2814658,9197573,9197570,2236029,
TOTS3,UGPA3,1Year,1H,kendall,1,0.443144535050225,5.86622953414917,0.5573530197143555,1702042,1794061,2555,2170,1509,
CPLE6,RENT3,1Year,1S,kendall,3,0.42401765285419457,17.02725076675415,1.1256790161132812,3024581,3085387,9197789,9197767,2768585,
BBDC4,CMIN3,1Year,1D,spearman,3,-0.01563986280094071,8.81245231628418,0.5656688213348389,4490500,1433386,222,261,216,
BBDC3,CYRE3,1Year,1D,spearman,2,0.901393438109179,5.687455415725708,0.5694961547851562,1739149,1990807,261,261,249,
MGLU3,VBBR3,1Year,1D,pearson,2,0.2940671550972631,6.8383948802948,0.001470804214477539,2337273,2642833,261,261,249,
CSAN3,ITUB4,1Year,1D,pearson,7,-0.424952760853706,9.60269284248352,0.001207113265991211,2531894,4553920,222,222,216,
ITSA4,RDOR3,1Year,1S,pearson,10,0.9285974883159369,15.41705322265625,0.04421544075012207,3800661,2306821,7811781,9197570,2468166,
ABEV3,BRAV3,1Year,1T,pearson,3,-0.27275380076841343,9.462082147598267,0.0027649402618408203,4486771,2211028,153297,153297,102479,
RADL3,RAIL3,1Year,1ms,pearson,10,0.3159365701018047,10.338345289230347,0.13509583473205566,2764740,3015133,2764740,3015133,5731766,
ALOS3,MGLU3,1Year,1S,kendall,7,0.23655126294045722,13.927091836929321,0.9681234359741211,1494794,2337273,9197810,9197569,2076750,
ABEV3,VIVT3,1Year,1S,kendall,8,-0.36271486021129196,18.191028356552124,1.141362190246582,4486771,2100935,9197770,9197775,2901813,
BBDC3,TIMS3,1Year,1T,pearson,10,0.9522611250338979,5.24854850769043,0.0018453598022460938,1739149,2024239,153297,153297,102531,
BRAV3,RDOR3,1Year,1S,spearman,2,-0.5626185482847054,14.874629735946655,0.9659664630889893,2211028,2306821,9197761,9197570,2230723,
PETR4,RAIL3,1Year,1T,spearman,4,0.26584834064387686,12.78791093826294,0.5926008224487305,5783697,3015133,130197,153293,88951,
BRAV3,VIVA3,1Year,1ms,pearson,9,-0.5200861834665842,6.689808368682861,0.08246254920959473,2211028,1574493,2211028,1574493,3774331,
CSNA3,RENT3,1Year,1D,spearman,4,0.10840418276244408,7.068079471588135,0.5741715431213379,1753841,3085387,261,261,249,
ASAI3,KLBN11,1Year,1D,kendall,1,-0.46104420767893667,7.239806890487671,0.5896439552307129,3149833,1706371,261,261,249,
RDOR3,VIVA3,1Year,1D,kendall,4,0.6994052034664511,5.913897752761841,0.5684895515441895,2306821,1574493,261,261,249,
ITUB4,MRVE3,1Year,1D,pearson,2,0.778100243655637,8.791687965393066,0.0009531974792480469,4553920,1758559,222,261,216,
ENEV3,SMFT3,1Year,1D,kendall,4,0.7154044831448835,5.76870059967041,0.5676429271697998,2096459,1640080,222,261,216,
MRVE3,SMFT3,1Year,1H,spearman,10,0.7182746149909989,5.307602882385254,0.5696861743927002,1758559,1640080,2555,2555,1738,
EQTL3,PETR3,1Year,1D,pearson,1,-0.8568729841935409,7.192132234573364,0.0015850067138671875,2934890,2313747,261,222,216,
BRAV3,HAPV3,1Year,1T,pearson,2,-0.3832482184370666,8.192097663879395,0.0024025440216064453,2211028,3754418,153297,130197,88786,
MRVE3,WEGE3,1Year,1S,spearman,10,-0.7408155233176412,13.847450017929077,0.932159423828125,1758559,2589087,9197788,7811390,2055414,
ABEV3,MGLU3,1Year,1T,kendall,3,0.4314451026266708,10.173417329788208,0.5899765491485596,4486771,2337273,153297,153293,102415,
CMIG4,VALE3,1Year,1ms,spearman,9,0.46340077302787525,15.17891812324524,1.9797496795654297,3095210,4355401,3095210,4355401,6973486,
PRIO3,UGPA3,1Year,1H,spearman,7,-0.43049816983152195,6.549243927001953,0.5674915313720703,2583061,1794061,2170,2170,1509,
BBDC3,ENEV3,1Year,1S,kendall,2,0.7713224986391586,13.320287942886353,0.8721745014190674,1739149,2096459,9197783,7811387,1722574,
ABEV3,ENEV3,1Year,1D,spearman,4,0.1562004598380804,9.760693311691284,0.5768234729766846,4486771,2096459,261,222,216,
ENEV3,TIMS3,1Year,1T,spearman,8,0.9280575938798878,6.301146507263184,0.5773546695709229,2096459,2024239,130190,153297,88887,
LREN3,RAIZ4,1Year,1ms,spearman,7,-0.1600789113584678,11.219100952148438,1.617555856704712,3132116,2328423,3132116,2328423,5420036,
MRVE3,RDOR3,1Year,1ms,pearson,1,0.7836466185407917,7.148878812789917,0.08857369422912598,1758559,2306821,1758559,2306821,4051294,
CMIG4,RENT3,1Year,1ms,pearson,3,-0.0790825897379971,11.485567569732666,0.14474058151245117,3095210,3085387,3095210,3085387,6131843,
ITSA4,KLBN11,1Year,1D,pearson,4,-0.7360489921917037,7.5376856327056885,0.0009069442749023438,3800661,1706371,222,261,216,
B3SA3,HAPV3,1Year,1ms,kendall,5,0.41990159340143207,17.578304767608643,2.3464338779449463,4557170,3754418,4557170,3754418,8186358,
BRAV3,WEGE3,1Year,1T,pearson,4,0.5285339597662214,6.730416774749756,0.0023431777954101562,2211028,2589087,153297,130190,88846,
POMO4,TOTS3,1Year,1H,kendall,4,0.2161188954514201,6.428919315338135,0.5663261413574219,2603793,1702042,2555,2555,1738,
CXSE3,SMFT3,1Year,1ms,kendall,3,-0.05177862448704325,7.076933860778809,1.2386841773986816,1692802,1640080,1692802,1640080,3319967,
PETR3,RADL3,1Year,1D,kendall,3,0.1162720507230901,7.679973363876343,0.5719192028045654,2313747,2764740,222,261,216,
ABEV3,COGN3,1Year,1ms,kendall,1,0.14786816622193252,14.406250953674316,1.8313915729522705,4486771,2640596,4486771,2640596,6300614,
MGLU3,UGPA3,1Year,1T,spearman,6,0.425367573358865,6.331647634506226,0.5777313709259033,2337273,1794061,153293,130192,88726,
ASAI3,POMO4,1Year,1D,pearson,7,0.1048906005232999,7.800231218338013,0.0009527206420898438,3149833,2603793,261,261,249,
VAMO3,VBBR3,1Year,1ms,spearman,2,-0.38927600312245597,9.447860956192017,1.4531350135803223,1938079,2642833,1938079,2642833,4559319,
MGLU3,TOTS3,1Year,1D,spearman,6,0.22849862152808317,6.101385116577148,0.5577456951141357,2337273,1702042,261,261,249,
CSNA3,VBBR3,1Year,1H,kendall,10,-0.1720036980666164,6.516566038131714,0.5618867874145508,1753841,2642833,2555,2555,1738,
POMO4,VIVT3,1Year,1T,spearman,7,0.20151407635245436,7.1528284549713135,0.6011254787445068,2603793,2100935,153297,153297,102592,
ABEV3,PRIO3,1Year,1D,pearson,4,-0.10055408477794789,9.95076847076416,0.0016903877258300781,4486771,2583061,261,222,216,
SMFT3,VIVT3,1Year,1S,kendall,9,-0.2874229127824356,13.782700538635254,0.9417691230773926,1640080,2100935,9197937,9197775,1849423,
ASAI3,BBAS3,1Year,1T,pearson,3,-0.5417206638875588,10.991129636764526,0.0018088817596435547,3149833,4920259,153297,130197,88928,
BBDC3,MGLU3,1Year,1S,pearson,6,0.29901406703864325,13.165988445281982,0.038985252380371094,1739149,2337273,9197783,9197569,2167629,
BEEF3,RDOR3,1Year,1D,spearman,6,0.4151571443360126,6.438176870346069,0.5661282539367676,1994111,2306821,261,261,248,
EQTL3,VAMO3,1Year,1T,spearman,3,-0.42308543222006134,7.353931665420532,0.5986804962158203,2934890,1938079,153293,153297,102488,
ITSA4,UGPA3,1Year,1ms,kendall,9,0.48897341811044825,11.70023250579834,1.714280128479004,3800661,1794061,3800661,1794061,5517654,
GGBR4,MULT3,1Year,1ms,kendall,10,-0.0745188379332691,9.478918313980103,1.560833215713501,2814658,1704767,2814658,1704767,4495979,
BBDC4,CSNA3,1Year,1ms,pearson,7,-0.2784193891057775,11.344006299972534,0.14252376556396484,4490500,1753841,4490500,1753841,5973721,
CXSE3,WEGE3,1Year,1H,spearman,5,0.4566000770107472,6.388328552246094,0.5600206851959229,1692802,2589087,2555,2170,1509,
COGN3,USIM5,1Year,1S,spearman,5,-0.4019825383580362,13.239807367324829,0.9430251121520996,2640596,1588823,7811757,7811775,2289511,
BBDC4,TOTS3,1Year,1D,spearman,2,0.8512400753962635,9.262192964553833,0.5889730453491211,4490500,1702042,222,261,216,
BEEF3,RDOR3,1Year,1ms,spearman,6,0.3684314500947754,8.953459739685059,1.4272522926330566,1994111,2306821,1994111,2306821,4287047,
ASAI3,HAPV3,1Year,1S,kendall,2,0.5329073946016263,17.457322359085083,1.074803113937378,3149833,3754418,9197785,7811762,2752942,
MULT3,TIMS3,1Year,1D,spearman,7,0.9165053415112697,5.6639792919158936,0.5669796466827393,1704767,2024239,261,261,249,
CMIN3,USIM5,1Year,1H,spearman,7,0.6220224935583943,4.749506235122681,0.573521614074707,1433386,1588823,2555,2170,1509,
CSAN3,RENT3,1Year,1ms,kendall,5,0.09563300871418887,11.649274349212646,1.7478797435760498,2531894,3085387,2531894,3085387,5025389,
ITSA4,PETR3,1Year,1T,spearman,3,-0.7081826523225925,9.210541248321533,0.6032917499542236,3800661,2313747,130197,130190,88954,
BRAV3,POMO4,1Year,1ms,spearman,8,-0.0004746544016288698,10.0725576877594,1.5269584655761719,2211028,2603793,2211028,2603793,4795130,
BBAS3,TIMS3,1Year,1D,kendall,10,-0.3750566035122812,10.225212097167969,0.5742769241333008,4920259,2024239,222,261,216,
COGN3,RAIL3,1Year,1D,pearson,8,-0.3962318235283643,7.712977409362793,0.0009458065032958984,2640596,3015133,222,261,216,
GGBR4,PETR4,1Year,1ms,pearson,2,0.2493100928250961,15.26168704032898,0.1889336109161377,2814658,5783697,2814658,5783697,8122589,
SBSP3,USIM5,1Year,1T,spearman,9,-0.40442759243698306,5.802107810974121,0.598613977432251,2043096,1588823,153297,130197,88950,
ASAI3,ENEV3,1Year,1D,pearson,7,0.5248496429563765,7.140010833740234,0.0015425682067871094,3149833,2096459,261,222,216,
CPLE6,PETR3,1Year,1S,pearson,2,-0.8247414857170562,14.365379333496094,0.03856396675109863,3024581,2313747,9197789,7811392,2169419,
TIMS3,VBBR3,1Year,1ms,spearman,2,0.7804996492668638,9.666910886764526,1.4710252285003662,2024239,2642833,2024239,2642833,4602159,
BBDC3,MULT3,1Year,1D,kendall,4,0.843361823446927,5.314000844955444,0.563624382019043,1739149,1704767,261,261,249,
CYRE3,ELET3,1Year,1T,pearson,1,0.8907267327822362,6.9361960887908936,0.0018649101257324219,1990807,3059464,153297,153297,102542,
B3SA3,ELET3,1Year,1T,spearman,3,0.4590625644171527,11.244524955749512,0.5929019451141357,4557170,3059464,130190,153297,88896,
MGLU3,UGPA3,1Year,1H,spearman,2,0.423289922636697,6.230289936065674,0.5705363750457764,2337273,1794061,2555,2170,1509,
CSAN3,SUZB3,1Year,1H,spearman,8,0.43484304828508463,6.990428447723389,0.5683119297027588,2531894,2157162,2170,2170,1509,
ENEV3,MULT3,1Year,1S,kendall,9,0.7801037167138497,13.146064758300781,0.8892335891723633,2096459,1704767,7811387,9197819,1743168,
HYPE3,MULT3,1Year,1ms,kendall,3,0.5601160309743277,6.869595289230347,1.2181024551391602,1465959,1704767,1465959,1704767,3140889,
ENEV3,ITSA4,1Year,1H,kendall,10,0.7903617833279427,8.51701545715332,0.5886576175689697,2096459,3800661,2170,2170,1509,
CSAN3,PRIO3,1Year,1T,spearman,5,0.2904258540245063,7.655497312545776,0.5870418548583984,2531894,2583061,130190,130197,88847,
CMIN3,ITSA4,1Year,1S,spearman,5,0.04329945886271421,15.117459535598755,0.9467201232910156,1433386,3800661,9197565,7811781,2298549,
CSAN3,SUZB3,1Year,1T,pearson,1,0.4983112379185944,6.462652206420898,0.002393007278442383,2531894,2157162,130190,130197,88946,
BEEF3,UGPA3,1Year,1ms,kendall,9,0.49240262489424874,7.861855506896973,1.28806471824646,1994111,1794061,1994111,1794061,3601698,
BEEF3,EQTL3,1Year,1H,kendall,6,0.25369602838616057,7.28722357749939,0.5728659629821777,1994111,2934890,2555,2555,1738,
CMIG4,RAIZ4,1Year,1T,pearson,7,0.21934820264062088,7.483861207962036,0.0019216537475585938,3095210,2328423,153297,153297,102594,
CSNA3,VAMO3,1Year,1D,kendall,5,0.3502285133005685,5.569272994995117,0.5609407424926758,1753841,1938079,261,261,249,
RDOR3,VALE3,1Year,1ms,spearman,3,0.3995782895637392,13.50557255744934,1.8238623142242432,2306821,4355401,2306821,4355401,6234789,
CPLE6,GGBR4,1Year,1H,spearman,9,-0.3144295424176992,8.54720139503479,0.5854241847991943,3024581,2814658,2555,2555,1738,
CPLE6,PETR3,1Year,1H,pearson,2,-0.8383463948256515,7.246230125427246,0.0009927749633789062,3024581,2313747,2555,2170,1509,
BPAC11,RENT3,1Year,1D,spearman,4,0.5263928148488547,8.71978211402893,0.5853261947631836,2880579,3085387,261,261,249,
POMO4,RENT3,1Year,1T,pearson,6,0.022218661604639593,7.766947984695435,0.0024793148040771484,2603793,3085387,153297,153297,102490,
RADL3,SBSP3,1Year,1H,kendall,3,-0.29972413001631754,7.19771933555603,0.5765552520751953,2764740,2043096,2555,2555,1738,
MULT3,VIVA3,1Year,1T,pearson,10,0.9106277159501298,4.635136127471924,0.0024344921112060547,1704767,1574493,153297,153293,102607,
BRAV3,ENEV3,1Year,1H,spearman,9,-0.5431444144009508,6.58994197845459,0.5749876499176025,2211028,2096459,2555,2170,1509,
BPAC11,ITUB4,1Year,1T,spearman,7,0.9077331321183476,10.902631282806396,0.6059844493865967,2880579,4553920,153293,130190,88919,
CSNA3,VBBR3,1Year,1S,spearman,6,-0.27144433289222186,14.50722074508667,0.9445610046386719,1753841,2642833,9197573,9197570,2209858,
EQTL3,RADL3,1Year,1ms,spearman,10,-0.5998539385326884,11.721826553344727,1.7041196823120117,2934890,2764740,2934890,2764740,5625464,
HYPE3,VAMO3,1Year,1ms,kendall,3,-0.1835215102343421,7.128432750701904,1.2375433444976807,1465959,1938079,1465959,1938079,3381690,
SMFT3,VAMO3,1Year,1T,pearson,8,-0.4865239307198336,5.027307748794556,0.0018434524536132812,1640080,1938079,153299,153297,102518,
BBSE3,CYRE3,1Year,1D,spearman,7,-0.498844910595897,6.080774307250977,0.5689294338226318,2027918,1990807,261,261,249,
HAPV3,TIMS3,1Year,1D,pearson,3,0.8436304325990317,7.841742515563965,0.0009412765502929688,3754418,2024239,222,261,216,
